LPP_PRS_IDE;LPP_RED_LIB;LPP_VAL_DTF;LPP_MAX_AGE;LPP_PRS_TYP;LPP_MED_IND;LPP_ARB_CHA;LPP_ARB_SC1;LPP_ARB_SC2;LPP_ARB_SC3;LPP_ARB_SC4;LPP_ARB_SC5;LPP_ARB_SC6;LPP_ARB_SC7;LPP_ARB_SC8;LPP_ARB_SC9;LPP_ARB_BAS;LPP_PRO_COD;LPP_ANC_COD
7220093;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIQUE PERNIN;;0;A;O;2;2;5;3;0;0;0;0;0;0;716.000000;;
7220101;OPTIQUE, MONTURE ENFANT DE CLASSE A,OPTIQUE PERNIN;;16;A;O;2;2;5;3;0;0;0;0;0;0;429.000000;;
7220118;OPTIQUE, MONTURE ENFANT DE CLASSE B,OPTIQUE PERNIN;;16;A;O;2;2;5;3;0;0;0;0;0;0;1053.000000;;
7220124;OPTIQUE, VERRE MF  B, SPHERE] -8,00 A -12,00] ET CYL (+) >4 OPAL;;0;A;O;2;2;5;2;2;2;0;0;0;0;827.000000;;
7220130;OPTIQUE, VERRE MF  B, SPHERE] -8,00 A -12,00] ET CYL (+) >4 NOVACEL;;0;A;O;2;2;5;2;2;2;0;0;0;0;829.000000;;
7220147;OPTIQUE, VERRE MF  B, SPHERE] -8,00 A -12,00] ET CYL (+) >4 MEGA OPTIC;;0;A;O;2;2;5;2;2;2;0;0;0;0;828.000000;;
7220153;OPTIQUE, MONTURE ENFANT DE CLASSE B,OPTICIENS MOB;;15;A;O;2;2;5;3;0;0;0;0;0;0;1675.000000;;
7220160;OPTIQUE, VERRE MF  B, SPHERE] -8,00 A -12,00] ET CYL (+) >4 OPTICIENS MOB;;0;A;O;2;2;5;2;2;2;0;0;0;0;830.000000;;
7220176;OPTIQUE, VERRE MF  B, SPHERE] -8,00 A -12,00] ET CYL (+) >4 LABO OPTILENSES;;0;A;O;2;2;5;2;2;2;0;0;0;0;831.000000;;
7220182;OPTIQUE, VERRE MF  B, SPHERE] -8,00 A -12,00] ET CYL (+) >4 GALERIE ART OPT;;0;A;O;2;2;5;2;2;2;0;0;0;0;832.000000;;
7220199;OPTIQUE, VERRE MF  B, SPHERE] -8,00 A -12,00] ET CYL (+) >4 KEEN ALLIANCE;;0;A;O;2;2;5;2;2;2;0;0;0;0;833.000000;;
7220207;OPTIQUE, VERRE MF  B, SPHERE] -8,00 A -12,00] ET CYL (+) >4 INDEXOPTIC;;0;A;O;2;2;5;2;2;2;0;0;0;0;834.000000;;
7220213;OPTIQUE, MONTURE ENFANT DE CLASSE B,REFLECT EYEW;;15;A;O;2;2;5;3;0;0;0;0;0;0;1670.000000;;
7220220;OPTIQUE, VERRE MF  B, SPHERE] -8,00 A -12,00] ET CYL (+) >4 GALICE;;0;A;O;2;2;5;2;2;2;0;0;0;0;835.000000;;
7220236;OPTIQUE, VERRE MF  B, SPHERE] -8,00 A -12,00] ET CYL (+) >4 EVERLOOK;;0;A;O;2;2;5;2;2;2;0;0;0;0;836.000000;;
7220259;OPTIQUE, MONTURE ENFANT DE CLASSE A,BERCY VISION;;16;A;O;2;2;5;3;0;0;0;0;0;0;430.000000;;
7220265;OPTIQUE, MONTURE ADULTE DE CLASSE B,BERCY VISION;;0;A;O;2;2;5;3;0;0;0;0;0;0;717.000000;;
7220271;OPTIQUE, MONTURE ADULTE DE CLASSE A,BERCY VISION;;0;A;O;2;2;5;3;0;0;0;0;0;0;138.000000;;
7220288;OPTIQUE, MONTURE ADULTE DE CLASSE B,BINOCLE EYEWEAR;;0;A;O;2;2;5;3;0;0;0;0;0;0;718.000000;;
7220294;OPTIQUE, MONTURE ADULTE DE CLASSE B,ALLURE EYEW.;;0;A;O;2;2;5;3;0;0;0;0;0;0;720.000000;;
7220302;OPTIQUE, MONTURE ENFANT DE CLASSE B,GBLUNETTERIE;;16;A;O;2;2;5;3;0;0;0;0;0;0;1054.000000;;
7220319;OPTIQUE, MONTURE ADULTE DE CLASSE B,GBLUNETTERIE;;0;A;O;2;2;5;3;0;0;0;0;0;0;721.000000;;
7220325;OPTIQUE, MONTURE ADULTE DE CLASSE A,GBLUNETTERIE;;0;A;O;2;2;5;3;0;0;0;0;0;0;137.000000;;
7220331;OPTIQUE, MONTURE ENFANT DE CLASSE A,GBLUNETTERIE;;16;A;O;2;2;5;3;0;0;0;0;0;0;431.000000;;
7220348;OPTIQUE, MONTURE ADULTE DE CLASSE B,X CREAT MANDRAG;;0;A;O;2;2;5;3;0;0;0;0;0;0;722.000000;;
7220354;OPTIQUE, VERRE MF  B, SPH (+) ET S ENTRE] +4,00 A +6,00] SEIKO OPTICAL;;0;A;O;2;2;5;2;2;2;0;0;0;0;431.000000;;
7220360;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTA FILAO;;0;A;O;2;2;5;3;0;0;0;0;0;0;723.000000;;
7220377;OPTIQUE, MONTURE ENFANT DE CLASSE B,OPTA FILAO;;16;A;O;2;2;5;3;0;0;0;0;0;0;1055.000000;;
7220383;OPTIQUE, MONTURE ADULTE DE CLASSE B,GLG EYEWEAR;;0;A;O;2;2;5;3;0;0;0;0;0;0;724.000000;;
7220390;OPTIQUE, MONTURE ADULTE DE CLASSE A,AVM 1959;;0;A;O;2;2;5;3;0;0;0;0;0;0;139.000000;;
7220408;OPTIQUE, MONTURE ENFANT DE CLASSE A,AVM 1959;;16;A;O;2;2;5;3;0;0;0;0;0;0;432.000000;;
7220414;OPTIQUE, MONTURE ADULTE DE CLASSE B,BL OPTIQUE;;0;A;O;2;2;5;3;0;0;0;0;0;0;725.000000;;
7220420;OPTIQUE, MONTURE ADULTE DE CLASSE B,CREATION CONCEP;;0;A;O;2;2;5;3;0;0;0;0;0;0;726.000000;;
7220437;OPTIQUE, MONTURE ENFANT DE CLASSE B,CREATION CONCEP;;16;A;O;2;2;5;3;0;0;0;0;0;0;1056.000000;;
7220443;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC MES YEUX;;0;A;O;2;2;5;3;0;0;0;0;0;0;727.000000;;
7220450;OPTIQUE, MONTURE ENFANT DE CLASSE B,OPTIC MES YEUX;;16;A;O;2;2;5;3;0;0;0;0;0;0;1057.000000;;
7220466;OPTIQUE, VERRE MF  B, SPH (+) ET S ENTRE] +4,00 A +6,00] OPTICIENS MOB;;0;A;O;2;2;5;2;2;2;0;0;0;0;436.000000;;
7220489;OPTIQUE, MONTURE ADULTE DE CLASSE B,LUNITEK;;0;A;O;2;2;5;3;0;0;0;0;0;0;728.000000;;
7220495;OPTIQUE, MONTURE ADULTE DE CLASSE A,CHARMANT FRANCE;;0;A;O;2;2;5;3;0;0;0;0;0;0;140.000000;;
7220503;OPTIQUE, VERRE MF  B, SPH (+) ET S ENTRE] +4,00 A +6,00] KEEN ALLIANCE;;0;A;O;2;2;5;2;2;2;0;0;0;0;437.000000;;
7220510;OPTIQUE, MONTURE ADULTE DE CLASSE B,LANDERN;;0;A;O;2;2;5;3;0;0;0;0;0;0;729.000000;;
7220526;OPTIQUE, MONTURE ADULTE DE CLASSE B,JCH OPTIC;;0;A;O;2;2;5;3;0;0;0;0;0;0;731.000000;;
7220532;OPTIQUE, MONTURE ENFANT DE CLASSE B,JCH OPTIC;;16;A;O;2;2;5;3;0;0;0;0;0;0;1058.000000;;
7220549;OPTIQUE, MONTURE ADULTE DE CLASSE B,GIGISTUDIOS;;0;A;O;2;2;5;3;0;0;0;0;0;0;732.000000;;
7220555;OPTIQUE, MONTURE ADULTE DE CLASSE B,ANDY BROOK;;0;A;O;2;2;5;3;0;0;0;0;0;0;733.000000;;
7220561;OPTIQUE, MONTURE ENFANT DE CLASSE B,ANDY BROOK;;16;A;O;2;2;5;3;0;0;0;0;0;0;1059.000000;;
7220578;OPTIQUE, MONTURE ADULTE DE CLASSE B,BT DISTRIBUTION;;0;A;O;2;2;5;3;0;0;0;0;0;0;734.000000;;
7220584;OPTIQUE, MONTURE ADULTE DE CLASSE B,MOELE;;0;A;O;2;2;5;3;0;0;0;0;0;0;735.000000;;
7220590;OPTIQUE, MONTURE ADULTE DE CLASSE B,POINT VUE OPTIC;;0;A;O;2;2;5;3;0;0;0;0;0;0;736.000000;;
7220609;OPTIQUE, MONTURE ADULTE DE CLASSE B,AMO OPTIQUE;;0;A;O;2;2;5;3;0;0;0;0;0;0;738.000000;;
7220615;OPTIQUE, MONTURE ENFANT DE CLASSE B,AMO OPTIQUE;;16;A;O;2;2;5;3;0;0;0;0;0;0;1060.000000;;
7220621;OPTIQUE, MONTURE ADULTE DE CLASSE B,ARTEOPTIQUE;;0;A;O;2;2;5;3;0;0;0;0;0;0;739.000000;;
7220638;OPTIQUE, MONTURE ADULTE DE CLASSE B,BONLIEU;;0;A;O;2;2;5;3;0;0;0;0;0;0;740.000000;;
7220650;OPTIQUE, MONTURE ADULTE DE CLASSE B,MARTIN&MARTIN;;0;A;O;2;2;5;3;0;0;0;0;0;0;741.000000;;
7220667;OPTIQUE, MONTURE ADULTE DE CLASSE B,BERECCLO;;0;A;O;2;2;5;3;0;0;0;0;0;0;742.000000;;
7220673;OPTIQUE, MONTURE ADULTE DE CLASSE A,PHILIPP PLEIN;;0;A;O;2;2;5;3;0;0;0;0;0;0;141.000000;;
7220680;OPTIQUE, MONTURE ADULTE DE CLASSE B,UNIMI;;0;A;O;2;2;5;3;0;0;0;0;0;0;743.000000;;
7220696;OPTIQUE, MONTURE ENFANT DE CLASSE B,UNIMI;;16;A;O;2;2;5;3;0;0;0;0;0;0;1061.000000;;
7220704;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] -4,00 A -6,00] PACIFIC TRADE;;0;A;O;2;2;5;2;2;3;1;0;0;0;142.000000;;
7220710;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] -4,00 A -6,00] OPTOVISION;;0;A;O;2;2;5;2;2;3;1;0;0;0;149.000000;;
7220727;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] -4,00 A -6,00] OPTIPLUS;;0;A;O;2;2;5;2;2;3;1;0;0;0;150.000000;;
7220740;OPTIQUE, MONTURE ADULTE DE CLASSE B,VOTRE OPTICIEN;;0;A;O;2;2;5;3;0;0;0;0;0;0;744.000000;;
7220756;OPTIQUE, MONTURE ADULTE DE CLASSE B,SCDOPTIC;;0;A;O;2;2;5;3;0;0;0;0;0;0;745.000000;;
7220762;OPTIQUE, MONTURE ADULTE DE CLASSE A,BAL CREATIONS;;0;A;O;2;2;5;3;0;0;0;0;0;0;142.000000;;
7220779;OPTIQUE, MONTURE ENFANT DE CLASSE A,BAL CREATIONS;;16;A;O;2;2;5;3;0;0;0;0;0;0;433.000000;;
7220785;OPTIQUE, MONTURE ADULTE DE CLASSE B,BLACKSTONE;;0;A;O;2;2;5;3;0;0;0;0;0;0;746.000000;;
7220791;OPTIQUE, MONTURE ADULTE DE CLASSE B,BEUCHER;;0;A;O;2;2;5;3;0;0;0;0;0;0;750.000000;;
7220800;OPTIQUE, MONTURE ENFANT DE CLASSE B,BLACKSTONE;;16;A;O;2;2;5;3;0;0;0;0;0;0;1062.000000;;
7220816;OPTIQUE, MONTURE ENFANT DE CLASSE B,BEUCHER;;16;A;O;2;2;5;3;0;0;0;0;0;0;1063.000000;;
7220822;OPTIQUE, MONTURE ADULTE DE CLASSE A,BEUCHER;;0;A;O;2;2;5;3;0;0;0;0;0;0;143.000000;;
7220839;OPTIQUE, MONTURE ENFANT DE CLASSE A,BEUCHER;;16;A;O;2;2;5;3;0;0;0;0;0;0;434.000000;;
7220845;OPTIQUE, MONTURE ADULTE DE CLASSE B,DBRA OPTIC;;0;A;O;2;2;5;3;0;0;0;0;0;0;751.000000;;
7220851;OPTIQUE, MONTURE ADULTE DE CLASSE B,DOURDAN DISC;;0;A;O;2;2;5;3;0;0;0;0;0;0;752.000000;;
7220868;OPTIQUE, MONTURE ENFANT DE CLASSE B,DOURDAN DISC;;16;A;O;2;2;5;3;0;0;0;0;0;0;1065.000000;;
7220874;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIC FLANERIE;;0;A;O;2;2;5;3;0;0;0;0;0;0;754.000000;;
7220880;OPTIQUE, MONTURE ADULTE DE CLASSE B,PARIS LUNETIER;;0;A;O;2;2;5;3;0;0;0;0;0;0;755.000000;;
7220897;OPTIQUE, MONTURE ADULTE DE CLASSE B,ALDEBARAN;;0;A;O;2;2;5;3;0;0;0;0;0;0;757.000000;;
7220905;OPTIQUE, MONTURE ENFANT DE CLASSE B,ALDEBARAN;;16;A;O;2;2;5;3;0;0;0;0;0;0;1066.000000;;
7220911;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIQUE SAMYN;;0;A;O;2;2;5;3;0;0;0;0;0;0;758.000000;;
7220928;OPTIQUE, MONTURE ENFANT DE CLASSE B,PARIS LUNETIER;;16;A;O;2;2;5;3;0;0;0;0;0;0;1067.000000;;
7220934;OPTIQUE, MONTURE ADULTE DE CLASSE A,2PM OPTIQUE;;0;A;O;2;2;5;3;0;0;0;0;0;0;144.000000;;
7220940;OPTIQUE, MONTURE ADULTE DE CLASSE B,FOLC EYEW.;;0;A;O;2;2;5;3;0;0;0;0;0;0;761.000000;;
7220957;OPTIQUE, MONTURE ADULTE DE CLASSE B,TREGOURES;;0;A;O;2;2;5;3;0;0;0;0;0;0;762.000000;;
7220963;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] -4,00 A -6,00] C O D I R;;0;A;O;2;2;5;2;2;3;1;0;0;0;766.000000;;
7220970;OPTIQUE, MONTURE ADULTE DE CLASSE B,SARL BIFOCALE;;0;A;O;2;2;5;3;0;0;0;0;0;0;763.000000;;
7220986;OPTIQUE, MONTURE ENFANT DE CLASSE B,SARL BIFOCALE;;16;A;O;2;2;5;3;0;0;0;0;0;0;1068.000000;;
7221017;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] -6,00 A -8,00] VERBAL;;0;A;O;2;2;5;2;2;3;1;0;0;0;195.000000;;
7221023;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] -6,00 A -8,00] SUPERVISION SAS;;0;A;O;2;2;5;2;2;3;1;0;0;0;202.000000;;
7221030;OPTIQUE, MONTURE ENFANT DE CLASSE B,VISIOACCESS;;16;A;O;2;2;5;3;0;0;0;0;0;0;1069.000000;;
7221046;OPTIQUE, MONTURE ENFANT DE CLASSE B,SCOD;;16;A;O;2;2;5;3;0;0;0;0;0;0;1070.000000;;
7221052;OPTIQUE, MONTURE ADULTE DE CLASSE B,FEB;;0;A;O;2;2;5;3;0;0;0;0;0;0;765.000000;;
7221069;OPTIQUE, MONTURE ADULTE DE CLASSE A,ORANGELIGHT;;0;A;O;2;2;5;3;0;0;0;0;0;0;145.000000;;
7221075;OPTIQUE, MONTURE ENFANT DE CLASSE A,ORANGELIGHT;;16;A;O;2;2;5;3;0;0;0;0;0;0;435.000000;;
7221081;OPTIQUE, MONTURE ADULTE DE CLASSE B,AHLEM;;0;A;O;2;2;5;3;0;0;0;0;0;0;766.000000;;
7221098;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] -6,00 A -8,00] OPTIPLUS;;0;A;O;2;2;5;2;2;3;1;0;0;0;203.000000;;
7221106;OPTIQUE, MONTURE ADULTE DE CLASSE A,OPTIMASUN LTEE;;0;A;O;2;2;5;3;0;0;0;0;0;0;146.000000;;
7221112;OPTIQUE, MONTURE ADULTE DE CLASSE B,OPTIMASUN LTEE;;0;A;O;2;2;5;3;0;0;0;0;0;0;767.000000;;
7221129;OPTIQUE, MONTURE ENFANT DE CLASSE A,OPTIMASUN LTEE;;16;A;O;2;2;5;3;0;0;0;0;0;0;436.000000;;
7221135;OPTIQUE, MONTURE ADULTE DE CLASSE B,COLBY;;0;A;O;2;2;5;3;0;0;0;0;0;0;770.000000;;
7221141;OPTIQUE, MONTURE ENFANT DE CLASSE B,OPTIMASUN LTEE;;16;A;O;2;2;5;3;0;0;0;0;0;0;1071.000000;;
7221158;OPTIQUE, MONTURE ENFANT DE CLASSE B,COLBY;;16;A;O;2;2;5;3;0;0;0;0;0;0;1072.000000;;
7221170;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] -6,00 A -8,00] OPTICIENS MOB;;0;A;O;2;2;5;2;2;3;1;0;0;0;204.000000;;
7221187;OPTIQUE, MONTURE ADULTE DE CLASSE A,ETB;;0;A;O;2;2;5;3;0;0;0;0;0;0;147.000000;;
7221193;OPTIQUE, MONTURE ADULTE DE CLASSE B,ETB;;0;A;O;2;2;5;3;0;0;0;0;0;0;771.000000;;
7221201;OPTIQUE, VERRE PROGRESSIF CLASSE B, SPHERE] -6,00 A -8,00] GALERIE ART OPT;;0;A;O;2;2;5;2;2;3;1;0;0;0;205.000000;;
7244886;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] OPTIPLUS;;0;A;O;2;2;5;2;2;2;0;0;0;0;543.000000;;
7244900;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] OPHTALMIC CIE;;0;A;O;2;2;5;2;2;2;0;0;0;0;544.000000;;
7244917;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] OPAL;;0;A;O;2;2;5;2;2;2;0;0;0;0;545.000000;;
7244923;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] NOVACEL;;0;A;O;2;2;5;2;2;2;0;0;0;0;546.000000;;
7244930;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] MEGA OPTIC;;0;A;O;2;2;5;2;2;2;0;0;0;0;547.000000;;
7244946;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] OPTICIENS MOB;;0;A;O;2;2;5;2;2;2;0;0;0;0;548.000000;;
7244952;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] LABO OPTILENSES;;0;A;O;2;2;5;2;2;2;0;0;0;0;549.000000;;
7244969;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] GALERIE ART OPT;;0;A;O;2;2;5;2;2;2;0;0;0;0;521.000000;;
7244975;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] KEEN ALLIANCE;;0;A;O;2;2;5;2;2;2;0;0;0;0;522.000000;;
7244981;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] INDEXOPTIC;;0;A;O;2;2;5;2;2;2;0;0;0;0;523.000000;;
7244998;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] HOYA LENS;;0;A;O;2;2;5;2;2;2;0;0;0;0;524.000000;;
7245006;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] GALICE;;0;A;O;2;2;5;2;2;2;0;0;0;0;525.000000;;
7245012;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] EVERLOOK;;0;A;O;2;2;5;2;2;2;0;0;0;0;536.000000;;
7245035;OPTIQUE, VERRE MF CLASSE B, SPH+ ET S ENTRE] +8 A +12] DOMLENS;;0;A;O;2;2;5;2;2;2;0;0;0;0;537.000000;;
7245093;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <=2 VERBAL;;0;A;O;2;2;5;2;2;2;0;0;0;0;311.000000;;
7245101;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <=2 SUPERVISION SAS;;0;A;O;2;2;5;2;2;2;0;0;0;0;312.000000;;
7245118;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 SHAMIR FRANCE;;0;A;O;2;2;5;2;2;2;0;0;0;0;313.000000;;
7245124;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 SENSEE;;0;A;O;2;2;5;2;2;2;0;0;0;0;314.000000;;
7245130;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 SEIKO OPTICAL;;0;A;O;2;2;5;2;2;2;0;0;0;0;315.000000;;
7245147;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 RODENSTOCK;;0;A;O;2;2;5;2;2;2;0;0;0;0;316.000000;;
7245153;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 PACIFIC TRADE;;0;A;O;2;2;5;2;2;2;0;0;0;0;375.000000;;
7245160;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 OPTOVISION;;0;A;O;2;2;5;2;2;2;0;0;0;0;376.000000;;
7245176;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 OPTIPLUS;;0;A;O;2;2;5;2;2;2;0;0;0;0;377.000000;;
7245199;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 OPHTALMIC CIE;;0;A;O;2;2;5;2;2;2;0;0;0;0;378.000000;;
7245207;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 OPAL;;0;A;O;2;2;5;2;2;2;0;0;0;0;383.000000;;
7245213;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 NOVACEL;;0;A;O;2;2;5;2;2;2;0;0;0;0;384.000000;;
7245220;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 MEGA OPTIC;;0;A;O;2;2;5;2;2;2;0;0;0;0;385.000000;;
7245242;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 OPTICIENS MOB;;0;A;O;2;2;5;2;2;2;0;0;0;0;386.000000;;
7245265;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 LABO OPTILENSES;;0;A;O;2;2;5;2;2;2;0;0;0;0;387.000000;;
7245271;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 GALERIE ART OPT;;0;A;O;2;2;5;2;2;2;0;0;0;0;388.000000;;
7245288;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 KEEN ALLIANCE;;0;A;O;2;2;5;2;2;2;0;0;0;0;389.000000;;
7245294;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 INDEXOPTIC;;0;A;O;2;2;5;2;2;2;0;0;0;0;390.000000;;
7245302;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 HOYA LENS;;0;A;O;2;2;5;2;2;2;0;0;0;0;391.000000;;
7245319;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 GALICE;;0;A;O;2;2;5;2;2;2;0;0;0;0;392.000000;;
7245325;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 EVERLOOK;;0;A;O;2;2;5;2;2;2;0;0;0;0;393.000000;;
7245331;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 ESSILOR;;0;A;O;2;2;5;2;2;2;0;0;0;0;394.000000;;
7245354;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 DISTRILENS;;0;A;O;2;2;5;2;2;2;0;0;0;0;395.000000;;
7245360;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 ZEISS;;0;A;O;2;2;5;2;2;2;0;0;0;0;396.000000;;
7245377;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 C O D I R;;0;A;O;2;2;5;2;2;2;0;0;0;0;397.000000;;
7245383;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 BLUE EYES;;0;A;O;2;2;5;2;2;2;0;0;0;0;398.000000;;
7245390;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPH POSITIVE ET S <= 2 BB GR;;0;A;O;2;2;5;2;2;2;0;0;0;0;399.000000;;
7245408;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] VERBAL;;0;A;O;2;2;5;2;2;1;0;0;0;0;123.000000;;
7245414;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] SUPERVISION SAS;;0;A;O;2;2;5;2;2;1;0;0;0;0;124.000000;;
7245437;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] SENSEE;;0;A;O;2;2;5;2;2;1;0;0;0;0;125.000000;;
7245443;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] SEIKO OPTICAL;;0;A;O;2;2;5;2;2;1;0;0;0;0;126.000000;;
7245450;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] RODENSTOCK;;0;A;O;2;2;5;2;2;1;0;0;0;0;133.000000;;
7245466;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] PACIFIC TRADE;;0;A;O;2;2;5;2;2;1;0;0;0;0;134.000000;;
7245472;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] OPTOVISION;;0;A;O;2;2;5;2;2;1;0;0;0;0;135.000000;;
7245489;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] OPTIPLUS;;0;A;O;2;2;5;2;2;1;0;0;0;0;136.000000;;
7245503;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] OPHTALMIC CIE;;0;A;O;2;2;5;2;2;1;0;0;0;0;137.000000;;
7245510;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] OPAL;;0;A;O;2;2;5;2;2;1;0;0;0;0;138.000000;;
7245526;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] NOVACEL;;0;A;O;2;2;5;2;2;1;0;0;0;0;139.000000;;
7245532;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] MEGA OPTIC;;0;A;O;2;2;5;2;2;1;0;0;0;0;140.000000;;
7245555;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] OPTICIENS MOB;;0;A;O;2;2;5;2;2;1;0;0;0;0;141.000000;;
7245578;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] LABO OPTILENSES;;0;A;O;2;2;5;2;2;1;0;0;0;0;142.000000;;
7245584;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] GALERIE ART OPT;;0;A;O;2;2;5;2;2;1;0;0;0;0;143.000000;;
7245590;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] KEEN ALLIANCE;;0;A;O;2;2;5;2;2;1;0;0;0;0;144.000000;;
7245609;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] INDEXOPTIC;;0;A;O;2;2;5;2;2;1;0;0;0;0;145.000000;;
7245615;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] HOYA LENS;;0;A;O;2;2;5;2;2;1;0;0;0;0;146.000000;;
7245621;OPTIQUE, VERRE MULTIFOCAL CLASSE B, SPHERE] -4,00 A -6,00] GALICE;;0;A;O;2;2;5;2;2;1;0;0;0;0;147.000000;;
