CODE_LPP;LIB_CODE_LPP
1301643;PANSEMENT ANATOMIQUE ABSORP IMPTE, ADH, 434 CM2, CONVATEC, AQUACEL FOAM S, B/10
1301650;PANSEMENT, FIXATION, SPARADRAP, NON TISSE EXTENSIBLE >= 2 500 CM2 ET <5 000 CM2
1301850;PANSEMENT, FILET TUBULAIRE DE MAINTIEN, ROULEAU, > OU = 1,5M & < 20M
1301985;SPARADRAP NON ELASTIQUE, > OU = 10000CM2
1302795;PANSEMENT ANATOMIQUE ABSORP IMPTE, ADH, 339 CM2, KCI, TIELLE TALON, B/10.
1303263;PANSEMENT ABSORBANT NON ADHESIF, > OU = 200 CM2 ET < 300 CM2, B/10.
1137184;FORFAIT MENSUEL D'ELECTRICITE POUR APPAREIL DE PHOTOTHERAPIE
1180464;LAMPE POUR APPAREIL DE PHOTOTHERAPIE
1204035;ESCARRES, COUSSIN PNEUMATIQUE, S/CLASSE II, ROHO,  HIGH PROFILE
1205425;ESCARRES MATELAS EN MOUSSE, S/CLASSE IA, TRAMICO, TRAMIPLEX COMPRIME
1273438;ESCARRES, COUSSIN EN MOUSSE VISCOELASTIQUE, CLASSE II, PHARMA OUEST, PHARMA FORM
1283900;ESCARRES, COUSSIN EN MOUSSE & GEL, S/CLASSE IB, ESCARIUS, ELASTIL 3D
1296876;ESCARRES, COUSSIN EN MOUSSE VISCOELASTIQUE, CLASSE II, ABC, MEMOBA ANATOMIQUE
1298734;ESCARRES, COUSSIN EN MOUSSE VISCOELASTIQUE, CLASSE II, ASKLE, ALOVA VCAE/M
1188000;NUT. ORALE, ADULTE, MEL. POLY. HYPERPROT.>= 10 G HYPERENERG.>=125 ET <= 150, B/3
1100650;EMULSION HYALURONATE SODIUM 0,18 % HORUS, NEOVIS TOTAL MULTI, FLACON 15 ML.
1103802;PRESERVATIF MASCULIN LUBRIFIE, POLIDIS, SORTEZ COUVERTS ! , B/12.
1128044;TIRE-LAIT, ACHAT KIT 2 TETERELLES, BIBERON, TUBE DE RACCORDEMENT.
1129003;EMULSION HYALURONATE SODIUM 0,18 % TRB, HYLOVIS LIPO MULTI, FLACON 15 ML.
1129440;TIRE-LAIT ELECTRIQUE REGLABLE A DEPRESSION, FORFAIT LOCATION HEBDOMADAIRE.
1135498;SOLUTION STERILE A USAGE OPHTALMIQUE THEA PHARMA, THEALOSE, FLACON 15 ML B/1
1159257;EMULSION HYALURONATE SODIUM 0,18% HORUS, NEOVIS TOTAL, BOITE 30 UNIDOSES 0,4 ML.
1161248;TIRE-LAIT ELECTRIQUE REGLABLE A DEPRESSION, FORFAIT MISE A DISPOSITION.
1167400;EMULSION HYALURONATE SODIUM 0,18 % TRB, HYLOVIS LIPO, BOITE 30 UNIDOSES 0,4 ML.
1170684;PRESERVATIF MASCULIN LUBRIFIE, MAJORELLE, EDEN, B/24.
1253677;ESCARRES MATELAS EN MOUSSE, S/CLASSE IA, TRECA, DERMOCONFORT DERMALON
1215636;PROTHESE CAPILLAIRE TOTALE, CLASSE I
1241651;ACCESSOIRES CAPILLAIRES, 3 ACCESSOIRES
1277057;PROTHESE CAPILLAIRE TOTALE, CLASSE II
1127211;DISPOSITIF ASSISTANCE CIRCULAT, LOC MAINTENANCE, MENSUEL, MEDTRONIC, HEARTWARE
1233976;LIT MEDICAL, FORFAIT LOCATION LIT ET SES ACCESSOIRES, HOME MEDICAL, FORTISSIMO
1236911;ESCARRES, COUSSIN EN MOUSSE & GEL, S/CLASSE IB, ESCARIUS, ORTHOGEL
1301011;BANDES EXTENSIBLES TISSEES OU TRICOTEES, 2 M A L'ETIRAGE ET LARGEUR 0,05 M
1251342;ESCARRES SURMATELAS EN MOUSSE VISCOELASTIQUE, S/CLASSE II, TEMPUR, DISCOVERY
1301525;PANSEMENT HYDROCELLULAIRE ABSORB MOY, > OU = 200 CM2 ET < 225 CM2, B/5
1302298;PANSEMENT HYDROCELLULAIRE SUPERABSORBANT, > OU = 120 CM2 ET < 156 CM2, B/10.
1302476;COMPRESSES DE GAZE HYDROPHILE, NON STERILES, > OU = 100CM2, BOITE DE 50
1302996;PANSEMENTS HYDROCELLULAIRES, 36 CM2, URGO, URGOSTART, B/16
1303470;PANSEMENT HYDROCELLULAIRE ABSORP IMPTE, > OU = 120 CM2 ET < 156 CM2, B/16.
1303688;PANSEMENTS HYDROCOLLOIDES, >OU= 400 CM2 ET < 460 CM2, BOITE DE 10
1303961;PANSEMENT ANATOMIQUE ABSORP MOY, ADH, 47 CM2, SMITH, ALLEVYN GBLM, B/10
1304216;SPARADRAP NON ELASTIQUE, > OU = 5000CM2 & < 6000CM2
1304363;PANSEMENT, FIXATION, BANDE, EXTENSIBLE, 3 M A L'ETIRAGE ET LARGEUR 10 CM.
1304498;PANSEMENT EN FIBRES DE CMC, >OU= 50 CM2 ET < 63 CM2, BOITE DE 16
1304736;PANSEMENTS HYDROCELLULAIRES, > OU = 63 CM2 ET < 100 CM2, BOITE DE 16.
1304742;PANSEMENT EN FIBRES DE CMC, >OU= 400 CM2 ET < 460 CM2, BOITE DE 10
1304972;PANSEMENT D'ALGINATE, >OU= 156 CM2 ET < 200 CM2, BOITE DE 16
1305026;PANSEMENT EN FIBRES DE CMC, >OU= 63 CM2 ET < 100 CM2, BOITE DE 16
1305598;PANSEMENT EN FIBRES DE CMC, >OU= 156 CM2 ET < 200 CM2, BOITE DE 16
1305718;PANSEMENTS HYDROGEL, > OU = 10 G OU ML ET < 15 G OU ML, BOITE DE 10.
1305960;PANSEMENT ADHESIF STERILE, COMPRESSE ABSORBANTE, > OU = 180CM2, BOITE DE 10
1306534;POCHETTE DE SUTURE ADHESIVE STERILE, 5 BANDES, 7,5 CM ¿ 0,3 CM.
1307054;PANSEMENT, FIXATION, BANDE, CREPE, COTON/SYNTH, 4 M ¿ 5 CM.
1307143;PANSEMENT ARGENT, 300 CM2, URGO, URGOTUL AG, B/16.
1307893;COMPRESSES STERILES, COTON, BORDS ADHESIFS, > OU = 140CM2, BOITE DE 10
1308094;PANSEMENTS HYDROCELLULAIRES, >OU =100 CM2 ET <120 CM2, FORME CAVITE, BOITE DE 10
1308444;SPARADRAP NON ELASTIQUE, > OU = 3000CM2 & < 5000CM2
1310300;PANSEMENT D'ALGINATE, >OU= 50 CM2 ET < 63 CM2, BOITE DE 16
1310464;PANSEMENT D'ALGINATE, >OU= 120 CM2 ET < 156 CM2, BOITE DE 10
1310783;PANSEMENTS HYDROCELLULAIRES, > OU = 156 CM2 ET < 200 CM2, BOITE DE 10.
1310895;OUATE DE CELLULOSE CHIRURGICALE, LES 800 G
1310910;PANSEMENTS INTERFACE, 180 CM2, MOLNLYCKE, MEPITEL, BOITE DE 10.
1311446;PANSEMENTS HYDROCOLLOIDES, >OU= 200 CM2 ET < 225 CM2, BOITE DE 10
1311469;PANSEMENT CHARBON ACTIF, 199,50 CM2, KCI MEDICAL, ACTISORB, B/12
1311624;PANSEMENTS HYDROGEL, > OU = 5 G OU ML ET < 10 G OU ML, BOITE DE 10.
1311943;PANSEMENTS HYDROCELLULAIRES, 300 CM2, URGO, URGOSTART BORDER, B/16.
1312776;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM ¿ 0,6 CM.
1313391;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G
1313882;SET POUR PLAIE POST-OPERATOIRE, SUTUREE NON INFECTEE, > 10 CM, 3 SOINS
1314261;PANSEMENTS HYDROCOLLOIDES, >OU= 156 CM2 ET < 200 CM2, BOITE DE 10
1314367;PANSEMENTS VASELINES, > OU = 100CM2 & < 275CM2, BOITE DE 10
1314723;PANSEMENTS HYDROCELLULAIRES, > OU = 120 CM2 ET < 156 CM2, BOITE DE 10.
1314953;ALGINATE DE CALCIUM, TAMPON DE 0,4 G, BROTHIER, COALGAN, BOITE DE 5.
1314976;COMPRESSES NON TISSEES STERILES, > OU = 100CM2, BOITE DE 25 SACHETS X 2
1315102;PANSEMENTS HYDROCELLULAIRES, DIAMETRE = 5 CM, FORME CAVITE, BOITE DE 10.
1316120;PANSEMENT D'ALGINATE DE CALCIUM PUR, BROTHIER, ALGOSTERIL, > OU = 200CM2
1316136;PANSEMENTS HYDROCELLULAIRES, > OU = 25 CM2 ET < 50 CM2, BOITE DE 10.
1316142;PANSEMENTS INTERFACE, >OU= 300 CM2 ET < 400 CM2, URGO, URGOTUL TRIO, BOITE DE 10
1316290;PANSEMENT ADHESIF STERILE, COMPRESSE ABSORBANTE,>OU =70CM2 &< 135CM2, BOITE DE 5
1316320;PANSEMENTS HYDROCELLULAIRES, 228 CM2, URGO, URGOSTART, B/16.
1316633;PANSEMENT D'ALGINATE, >OU= 100 CM2 ET < 120 CM2, BOITE DE 10
1317153;PANSEMENT, FIXATION, BANDE, CREPE, COTON/SYNTH, 4 M ¿ 10 CM.
1317851;PANSEMENTS VASELINES, > OU = 275CM2 & < 400CM2, BOITE DE 12
1318046;SPARADRAP ELASTIQUE EN TOUS SENS, > OU = 1500CM2 & < 2000CM2
1318572;PANSEMENTS INTERFACE, >OU= 120 CM2 ET < 156 CM2, URGO, URGOTUL TRIO, BOITE DE 16
1318767;PANSEMENTS INTERFACE, 37,5 CM2, MOLNLYCKE, MEPITEL, BOITE DE 10.
1319040;PANSEMENT D'ALGINATE, >OU= 25 CM2 ET < 50 CM2, BOITE DE 10
1319063;PANSEMENTS HYDROCELLULAIRES, > OU = 100 CM2 ET < 120 CM2, BOITE DE 10
1319896;PANSEMENT D'ALGINATE, >OU= 50 CM2 ET < 63 CM2, BOITE DE 10
1320250;SPARADRAP ELASTIQUE EN LONGUEUR, > OU = 750CM2 & < 1500CM2
1321261;PANSEMENT, FIXATION, BANDE, CREPE, COTON/SYNTH, 4 M ¿ 7 CM.
1321321;PANSEMENTS HYDROCOLLOIDES, >OU= 50CM2 ET < 63 CM2, BOITE DE 10
1321491;PANSEMENT ABSORBANT NON ADHESIF, > OU = 300 CM2 ET < 500 CM2, B/10
1322094;PANSEMENT ARGENT, 120 CM2, URGO, URGOTUL AG LITE, B/16
1323805;PANSEMENTS HYDROCOLLOIDES, >OU= 120 CM2 ET < 156 CM2, BOITE DE 10
1324101;PANSEMENTS INTERFACE, >OU=  63 CM2 ET < 100 CM2, URGO, URGOTUL TRIO, BOITE DE 16
1325508;PANSEMENTS INTERFACE CMC, 120 CM2, HARTMANN, HYDROTUL, B/10.
1325589;SET POUR PLAIE POST-OPERATOIRE, SUTUREE NON INFECTEE, < 5 CM, 3 SOINS
1326637;SPARADRAP ELASTIQUE EN LONGUEUR, > OU = 2000CM2 & < 2500CM2
1326761;COMPRESSES DE GAZE HYDROPHILE, STERILES, > OU = 56CM2 &< 100CM2, 10 SACHETS X 2
1326821;PANSEMENT ARGENT, 120 CM2, URGO, URGOCELL AG, B/16
1327039;PANSEMENT EN FIBRES DE CMC, >OU= 200 CM2 ET < 225 CM2, BOITE DE 16
1327186;PANSEMENTS HYDROCELLULAIRES, 64 CM2, URGO, URGOSTART BORDER, B/16.
1327370;PANSEMENTS HYDROCELLULAIRES, > OU = 300 CM2 ET < 400 CM2, BOITE DE 10
1328085;PANSEMENTS HYDROCELLULAIRES, >OU= 25CM2 ET < 50CM2, FORME CAVITE, BOITE DE 10
1328180;PANSEMENT ARGENT, 300 CM2, URGO, URGOTUL AG LITE, B/16.
1329618;FILMS ADHESIFS SEMI-PERMEABLES STERILES, > OU = 150CM2, BOITE DE 5
1329682;PANSEMENTS INTERFACE, URGO, URGOTUL, 300CM2, BOITE DE 10.
1330260;SPARADRAP ELASTIQUE EN TOUS SENS, > OU = 2500CM2
1330478;COMPRESSES STERILES, COTON, BORDS ADHESIFS, > OU = 70CM2 & <140CM2, BOITE DE 10
1330633;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 5 CM.
1330751;COMPRESSES NON TISSEES STERILES, > OU= 56CM2 & < 100CM2, BOITE DE 50 SACHETS X 2
1296971;PROTHESE CAPILLAIRE PARTIELLE
1303381;PANSEMENT ANATOMIQUE ABSORP IMPTE, ADH, 380CM2, MOLNLYCKE, MEPILEX B SACRUM,B/10
1305457;PANSEMENT ADHESIF TEXTILE, COMPRESSE INTEG, > OU = 70 CM2 ET < 135 CM2, B/5.
1306497;PANSEMENT HYDROCELLULAIRE ABSORP MOY, ADHESIF, >OU= 25CM2 ET <50 CM2,B/5
1306787;PANST ANAT ABSORP IMPTE, ADH SILIC, 293 CM2, COLOPLAST, BIATAIN SILICONE TAL,B/5
1306936;PANSEMENTS INTERFACE, 180 CM2, MOLNLYCKE, MEPITEL ONE, BOITE DE 10.
1307195;PANSEMENT ADHESIF FILM, COMPRESSE INTEG, > OU = 70 CM2 ET < 135 CM2, B/10.
1307226;PANSEMENT, FIXATION, SPARADRAP, NON TISSE EXTENSIBLE >= 5 000 CM2 ET < 10 000CM2
1307700;PANSEMENT HYDROCELLULAIRE ABSORB MOY, ADHESIF, > OU = 200 CM2 ET < 225 CM2, B/10
1307864;FILMS ADHESIFS SEMI-PERMEABLES STERILES, > OU = 150 CM2 ET < 300 CM2, B/5.
1308668;PANSEMENT HYDROCELLULAIRE ABSORP IMPTE, > OU = 100 CM2 ET < 120 CM2, B/10
1308898;PANSEMENT HYDROCELLULAIRE ABSORP IMPTE, ADHESIF, > OU = 50 CM2 ET < 63 CM2, B/10
1309343;PANSEMENT, FIXATION, SPARADRAP, NON TISSE MICROPOREUX >= 2 000CM2 ET <3 000 CM2
1310033;PANSEMENT HYDROCELLULAIRE SUPERABSORBANT, ADHESIF, > OU=100 CM2 ET <120 CM2,B/10
1310694;PANSEMENT ANATOMIQUE ABSORP IMPTE, 198 CM2, SMITH, ALLEVYN HEEL, B/10
1312115;PANSEMENT HYDROCOLLOIDE ANATOMIQUE, 205 CM2,HARTMANN,HYDROCOLL SACRAL, B/10
1312760;PANSEMENT HYDROCELLULAIRE ABSORP IMPTE,ADHESIF, >OU=100 CM2 ET < 120 CM2, B/16
1313037;FILMS ADHESIFS SEMI-PERMEABLES STERILES, > OU = 600 CM2, B/10.
1313244;PANSEMENT HYDROCOLLOIDE ANATOMIQUE,258CM¿,CONVATEC,DUODERM SIGNAL TALON, B/10
1314278;PANSEMENT HYDROCELLULAIRE ABSORB MOY, ADHESIF, > OU = 200 CM2 ET < 225 CM2, B/5
1314686;PANSEMENTS HYDROCELLULAIRES, 300 CM2, URGO, URGOSTART PLUS BORDER, B/16
1314829;PANSEMENT HYDROCELLULAIRE ABSORB IMPTE, > OU = 460 CM2, B/10.
1314841;PANSEMENT ANATOMIQUE ABSORP IMPTE, 207 CM2, URGO, URGOTUL ABSORB TALON, B/10
1315421;PANSEMENT ANATOMIQUE ABSORP IMPTE, ADH, 460CM2, SMITH, ALLEVYN GB HEEL, B/10.
1315852;PANSEMENT HYDROCELLULAIRE ABSORP MOY, > OU = 50 CM2 ET < 63 CM2, B/10.
1316194;PANSEMENT ANATOMIQUE ABSORP IMPTE, ADH, 282CM¿, CONVATEC, AQUACEL FOAM S, B/10
1317609;PANSEMENT ANATOMIQUE ABSORP MOY, ADH,433 CM2, B.BRAUN,ASKINA DRESSIL HEEL, B/10
1318030;PANSEMENT HYDROCELLULAIRE ABSORP MOY,ADHESIF, >OU=50 CM2 ET < 63 CM2,B/10.
1318224;PANSEMENT, FIXATION, BANDE, EXTENSIBLE, AUTOADHE, 4 M ETIRAGE ET LARGEUR 2,5 CM.
1319643;PANSEMENT HYDROCELLULAIRE ABSORP IMPTE, > OU = 100 CM2 ET < 120 CM2, B/16.
1320014;PANSEMENT, FIXATION, BANDE, EXTENSIBLE, AUTOADHE, 4 M ETIRAGE ET LARGEUR 6 CM.
1320505;PANSEMENT ANATOMIQUE ABSORP IMPTE, 545CM2, SMITH, ALLEVYN LIFE HEEL, B/10.
1320913;PANSEMENT HYDROCELLULAIRE ABSORP IMPTE, ADHESIF, >OU=200 CM2 ET <225 CM2, B/10
1321670;PANSEMENT ANATOMIQUE ABSORP MOY, ADH, 226 CM2, B.BRAUN, ASKINA SACRUM, B/10
1321924;PANSEMENT, FIXATION, SPARADRAP, NON TISSE EXTENSIBLE > = 10 000 CM2
1321982;PANSEMENT HYDROCELLULAIRE ABSORP MOY, ADHESIF, > OU = 63 CM2 ET < 100 CM2, B/10.
1322326;PANSEMENT HYDROCELLULAIRE ABSORB MOY, ADHESIF, > OU = 120 CM2 ET < 156 CM2, B/10
1322527;PANSEMENTS INTERFACE, 190,5 CM2, KCI, ADAPTIC TOUCH, B/10
1323308;PANSEMENT, FIXATION, SPARADRAP, NON TISSE MICROPOREUX >= 3 000 CM2 ET <5 000 CM2
1324093;PANST ANAT ABSORP IMPTE, ADH SILIC, 229 CM2, COLOPLAST, BIATAIN SILICONE SAC,B/5
1324667;PANST ANAT ABSORP IMPTE,ADH SILIC, 485CM¿,COLOPLAST, BIATAIN SILICONE SAC, B/5
1324839;PANSEMENT ANATOMIQUE ABSORP IMPTE, ADH, 336 CM2, HARTMANN, HYDROTAC SACRAL, B/10
1325550;PANSEMENT ADHESIF, FILM, COMPRESSE INTEG, > OU = 300 CM2, B/5.
1326040;PANSEMENT, FIXATION, SPARADRAP, NON TISSE EXTENSIBLE >= 1 000 CM2 ET < 2 500CM2
1326123;PANSEMENT ANATOMIQUE ABSORP IMPTE, 234 CM2, HARTMANN, HYDROTAC CONCAVE, B/10
1326560;PANSEMENT HYDROCELLULAIRE ABSORP IMPTE, ADHESIF, >OU=120 CM2 ET < 156 CM2, B/16
1326666;PANSEMENT HYDROCELLULAIRE ABSORP IMPTE, > OU = 25 CM2 ET < 50 CM2, B/10
1326927;FILMS ADHESIFS SEMI-PERMEABLES STERILES, > OU = 150 CM2 ET < 300 CM2, B/10.
1300299;PANSEMENT A BASE D'ACIDE HYALURONIQUE, > OU = 100CM2, BOITE DE 10
1310620;PANSEMENT HYDROCELLULAIRE ABSORB MOY, > OU = 200 CM2 ET < 225 CM2, B/16.
1322869;SET DE BASE POUR PLAIE CHRONIQUE, PEAU FRAGILE/ALTEREE, > 150 CM2, 5 SOINS
1328286;PANSEMENT ARGENT EN FIBRES, POLYACRYLATE, URGO, URGOCLEAN AG, 300 CM2, B/16
1328493;PANSEMENT HYDROCELLULAIRE ABSORB IMPTE, >OU=400 CM2 ET <460 CM2, B/10
1328501;PANSEMENTS HYDROGEL, > OU = 60 G, BOITE DE 10.
1329452;PANSEMENT ADHESIF, FILM, COMPRESSE INTEG, > OU = 180 CM2 ET < 250 CM2, B/5
1329890;PANSEMENT ANATOMIQUE ABSORP IMPTE, ADH, 200 CM2,HARTMANN,PERMAFOAM SACRAL,B/10.
1330082;PANSEMENT HYDROCELLULAIRE SUPERABSORBANT, > OU = 63 CM2 ET < 100 CM2, B/10.
1330308;PANSEMENT, FIXATION, SPARADRAP, TISSE > OU = 1 000 CM2 ET < 2 500 CM2
1330509;PANSEMENT HYDROCELLULAIRE ABSORP MOY, > OU = 100 CM2 ET < 120 CM2, B/10
1330515;PANSEMENT ANATOMIQUE ABSORP IMPTE, 100 CM2, B.BRAUN, ASKINA CAVITY, B/10.
1330805;PANSEMENT HYDROCELLULAIRE SUPERABSORBANT, > OU = 400 CM2 ET < 460 CM2, B/10
1331383;PANSEMENTS HYDROCOLLOIDES, >OU= 460 CM2, BOITE DE 10
1331526;PANSEMENTS INTERFACE CMC, 300 CM2, COLOPLAST, PHYSIOTULLE, B/10
1314166;PANSEMENT ADHESIF FILM, COMPRESSE INTEG, > OU = 135 CM2 ET < 180 CM2, B/10
1323113;PANSEMENT HYDROCELLULAIRE SUPERABSORBANT, > OU = 156 CM2 ET < 200 CM2, B/16
1331667;PANSEMENT EN FIBRES, POLYACRYLATE, URGO, URGOCLEAN, 200 CM2, B/16
1331911;COMPRESSES DE GAZE HYDROPHILE, STERILES, > OU = 100CM2, 50 SACHETS X 2
1306847;PANSEMENT ADHESIF, FILM, COMPRESSE INTEG, > OU = 180 CM2 ET < 250 CM2, B/10
1309975;BANDES DE CREPE EN LAINE, 3 M A L'ETIRAGE ET LARGEUR 15 CM
1314284;PANSEMENT HYDROCELLULAIRE SUPERABSORBANT, ADHESIF, >OU =400CM2 ET <460 CM2,B/10
1330840;PANSEMENT D'ALGINATE DE CALCIUM PUR, BROTHIER, ALGOSTERIL, < 100CM2
1332313;PANSEMENT, FIXATION, BANDE, EXTENSIBLE, 4 M A L'ETIRAGE ET LARGEUR 10 CM.
1332900;COMPRESSES STERILES, COTON, > OU = 70CM2 & < 140CM2, BOITE DE 10
1332922;BANDES EXTENSIBLES TISSEES OU TRICOTEES, 3 M A L'ETIRAGE ET LARGEUR 0,15 M
1333028;PANSEMENT, FIXATION, BANDE, EXTENSIBLE, 3 M A L'ETIRAGE ET LARGEUR 7 CM.
1333258;PANSEMENT, FIXATION, BANDE, CREPE, COTON/SYNTH, 4 M ¿ 15 CM.
1333436;PANSEMENT CHARBON ACTIF, 200 CM2, BRAUN, ASKINA CARBOSORB B/12
1333732;PANSEMENT EN FIBRES, POLYACRYLATE, URGO, URGOCLEAN, 156 CM2, B/16
1334252;PANSEMENTS INTERFACE CMC, 300 CM¿, HARTMANN, HYDROTUL, B/10
1334401;PANSEMENT ARGENT, 120 CM2, URGO, URGOTUL AG LITE BORDER, B/10.
1334619;PANSEMENT ADHESIF STERILE, COMPRESSE ABSORBANTE,>OU =135CM2 & <180CM2,BOITE DE 5
1334690;PANSEMENTS HYDROGEL, > OU = 5 G OU ML ET < 10 G OU ML, BOITE DE 5
1334737;PANSEMENT D'ALGINATE, >OU= 120 CM2 ET < 156 CM2, BOITE DE 16
1335004;PANSEMENTS HYDROCOLLOIDES, >OU= 100CM2 ET < 120 CM2, BOITE DE 10
1335040;PANSEMENT A BASE D'ACIDE HYALURONIQUE, FIDIA, EFFIDIA, B/10.
1335062;PANSEMENT A BASE D'ACIDE HYALURONIQUE, GENEVRIER, IALUSET, FLACON PRES. 100G
1336340;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 15 CM.
1336618;COMPRESSES NON TISSEES STERILES, > OU= 56CM2 & < 100CM2, BOITE DE 10 SACHETS X 5
1338132;PANSEMENT EN FIBRES DE CMC, >OU= 300 CM2 ET < 400 CM2, BOITE DE 10
1338385;COMPRESSES DE GAZE HYDROPHILE, STERILES, > OU =100CM2, 10 SACHETS X 2
1338570;BANDES EXTENSIBLES TISSEES OU TRICOTEES, 4 M A L'ETIRAGE ET LARGEUR 0,25 M
1338936;PANSEMENTS HYDROCELLULAIRES, 300 CM2, URGO, URGOSTART, B/16.
1339090;PANSEMENTS HYDROCOLLOIDES, >OU= 225 CM2 ET < 300 CM2, BOITE DE 10
1339321;PANSEMENT CHARBON ACTIF, 110,25 CM2, KCI MEDICAL, ACTISORB, B/12
1339752;PANSEMENT ARGENT, 300 CM2, URGO, URGOCELL AG, B/16.
1339982;BANDES DE CREPE EN COTON, 5 M A L'ETIRAGE ET LARGEUR 30 CM
1340399;PANSEMENTS HYDROGEL, > OU = 15 G OU 15 ML ET < 30 G OU ML, BOITE DE 10.
1340577;COMPRESSES DE GAZE HYDROPHILE, STERILES, > OU  =56CM2 & <100CM2, 20 SACHETS X 5
1340904;COMPRESSES STERILES, COTON > OU = 140CM2, BOITE DE 10
1341246;SPARADRAP NON ELASTIQUE, > OU = 2500CM2 & < 3000CM2
1341298;COMPRESSES NON TISSEES STERILES, > OU = 100CM2, BOITE DE 10 SACHETS X 5
1341743;COMPRESSES DE GAZE HYDROPHILE, STERILES, > OU = 100CM2, 20 SACHETS X 5
1342174;PANSEMENT D'ALGINATE, >OU= 200 CM2 ET < 225 CM2, BOITE DE 10
1342240;PANSEMENTS HYDROCELLULAIRES, > OU = 225 CM2 ET < 300 CM2, FORME TALON COUDE, B10
1342731;SPARADRAP ELASTIQUE EN LONGUEUR, > OU = 2500CM2
1342926;PANSEMENTS HYDROCOLLOIDES, >OU= 63CM2 ET < 100 CM2, BOITE DE 16
1343788;PANSEMENTS HYDROCOLLOIDES, >OU= 50CM2 ET < 63 CM2, BOITE DE 16
1344428;PANSEMENTS HYDROCELLULAIRES, > OU = 50 CM2 ET < 63 CM2, BOITE DE 10.
1344434;PANSEMENTS INTERFACE, URGO, URGOTUL DUO, 300CM2, BOITE DE 10.
1344842;PANSEMENT EN FIBRES DE CMC, >OU= 100 CM2 ET < 120 CM2, BOITE DE 10
1344859;PANSEMENTS HYDROCOLLOIDES, >OU= 156 CM2 ET < 200 CM2, BOITE DE 16
1345037;PANSEMENT D'ALGINATE DE CALCIUM PUR, BROTHIER, ALGOSTERIL, >OU=100CM2 & <200CM2
1345557;PANSEMENT CHARBON ACTIF, 100 CM2, BRAUN, ASKINA CARBOSORB B/12
1346002;PANSEMENTS INTERFACE, >OU= 120 CM2 ET < 156 CM2, URGO, URGOTUL, BOITE DE 10
1346597;PANSEMENT D'ALGINATE, >OU= 200 CM2 ET < 225 CM2, BOITE DE 16
1346628;PANSEMENTS A BASE DE CHARBON ACTIF, > OU = 100CM2 & < 200CM2, BOITE DE 12
1347102;PANSEMENTS INTERFACE, >OU= 200 CM2 ET < 225 CM2, URGO, URGOTUL TRIO, BOITE DE 10
1347310;PANSEMENT ADHESIF STERILE, COMPRESSE ABSORBANTE,>OU =40CM2 & <70CM2, BOITE DE 10
1347533;FILMS ADHESIFS SEMI-PERMEABLES STERILES, > OU = 20 CM2 ET < 40 CM2, B/5.
1347800;FILMS ADHESIFS SEMI-PERMEABLES STERILES, > OU = 150 CM2, B/10.
1347823;PANSEMENTS HYDROCELLULAIRES, > OU = 460 CM2, BOITE DE 10.
1347875;PANSEMENTS HYDROCELLULAIRES, > OU = 225 CM2 ET < 300 CM2, BOITE DE 10.
1348550;PANSEMENT A BASE D'ACIDE HYALURONIQUE, GENEVRIER, IALUSET, LES 10
1349029;COMPRESSES NON TISSEES NON STERILES, > OU = 56CM2 & < 100CM2, BOITE DE 50
1349466;SET DE BASE POUR PLAIE CHRONIQUE, PEAU SAINE, <OU= 150 CM2, 5 SOINS
1350564;PANSEMENTS INTERFACE CMC, 100 CM2, COLOPLAST, PHYSIOTULLE, B/10
1350653;PANSEMENTS HYDROCELLULAIRES, > OU = 63 CM2 ET < 100 CM2, BOITE DE 10
1350682;SPARADRAP ELASTIQUE EN LONGUEUR, > OU = 1500CM2 & < 2000CM2
1350802;FILMS ADHESIFS SEMI-PERMEABLES STERILES, > OU = 40 CM2 ET < 120 CM2, B/10
1351109;PANSEMENTS HYDROGEL, > OU = 15 G OU 15 ML ET < 30 G OU ML, BOITE DE 5.
1351256;COMPRESSES NON TISSEES STERILES, > OU = 100CM2, BOITE DE 20 SACHETS X 5
1351463;PANSEMENT A BASE D'ACIDE HYALURONIQUE, FIDIA, EFFIDIA, TUBE 25G.
1351871;PANSEMENT D'ALGINATE, >OU= 63 CM2 ET < 100 CM2, BOITE DE 16
1352132;SET DE BASE POUR PLAIE CHRONIQUE, PEAU FRAGILE/ALTEREE, <OU= 150 CM2, 5 SOINS
1352988;SPARADRAP NON ELASTIQUE, > OU = 6000CM2 & < 10000CM2
1353485;PANSEMENT A BASE D'ACIDE HYALURONIQUE, FIDIA, EFFIDIA, TUBE 100G.
1353752;COMPRESSES NON TISSEES STERILES, > OU = 100CM2, BOITE DE 50 SACHETS X 2
1353864;PANSEMENTS HYDROCELLULAIRES, > OU = 300 CM2 ET < 400 CM2, FORME CAVITE, B10
1353870;PANSEMENTS HYDROCELLULAIRES, 200 CM2, FORME TALON COUDE, B10.
1354355;PANSEMENTS HYDROCELLULAIRES, > OU = 400 CM2 ET < 460 CM2, BOITE DE 10.
1354591;SPARADRAP NON ELASTIQUE, > OU = 1250CM2 & < 1875CM2
1355165;PANSEMENT EN FIBRES DE CMC, >OU= 460 CM2, BOITE DE 10
