CPT_MIR_NUM;CPT_COP_NUM;CPT_CMU_COD;CPT_MIR_LIB;TEC_COL
656121142252110;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Neuroch.;0
656121142252111;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Oto rh. lar.;0
656121142252112;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Pedia.;0
656121142252113;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Pneumo.;0
656121142252114;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Rhuma.;0
656121142252115;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib.-Opht.;0
656121142252116;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Ch. Urol.;0
656121142252117;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Neuro psy.;0
656121142252118;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Stom.;0
656121142252131;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Méd. Phys. & Réa.;0
656121142252132;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Neurolo.;0
656121142252133;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Psy. géné.;0
656121142252135;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Nephro.;0
656121142252137;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Anat.-Cyt. Patho.;0
656121142252138;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Dir. Labo. Méd.;0
656121142252141;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Ch. Ort. & Traum.;0
656121142252142;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Endo. & Méta.;0
656121142252143;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Ch. Infant.;0
656121142252144;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Ch. Maxil.-Fac.;0
656121142252145;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Ch. Maxil-Fac & Stom;0
656121142252146;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Ch. plast. rec-esth;0
656121142252147;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Ch. Thor & Card-vasc;0
656121142252148;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Ch. Vasc.;0
656121142252149;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Ch. Visc. & Dig.;0
656121142252170;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Gyn. Méd.;0
656121142252171;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Hémat.;0
656121142252172;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Méd. Nuclé.;0
656121142252173;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Oncol. Méd.;0
656121142252174;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Oncol. Radiothé.;0
656121142252175;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Psy. Enf. & Ado.;0
656121142252176;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Radiothé.;0
656121142252177;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Obsté.;0
656121142252178;656121142;;Prest.AT-MP-Autr.presc. app.& mat trait H. OQN deliv. propharma. presc. Spec. lib. -Génét. Méd.;0
6561211422521;656121142;;Prest. AT-MP- Aut.prescript. app.& mat trait H. OQN deliv. propharma.  prescrits Spec. lib.;0
656121142242118;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Stom.;0
656121142242131;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Méd. Phys. & Réa.;0
656121142242132;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Neurolo.;0
656121142242133;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Psy. géné.;0
656121142242135;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Nephro.;0
656121142242137;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Anat.-Cyt. Patho.;0
656121142242138;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Dir. Labo. Méd.;0
656121142242141;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Ch. Ort. & Traum.;0
656121142242142;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Endo. & Méta.;0
656121142242143;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Ch. Infant.;0
656121142242144;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Ch. Maxil.-Fac.;0
656121142242145;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Ch. Maxil-Fac & Stom;0
656121142242146;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Ch. plast. rec-esth;0
656121142242147;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Ch. Thor & Card-vasc;0
656121142242148;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Ch. Vasc.;0
656121142242149;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Ch. Visc. & Dig.;0
656121142242170;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Gyn. Méd.;0
656121142242171;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Hémat.;0
656121142232116;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. lib. -Ch. Urol.;0
656121142232117;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. lib. -Neuro psy.;0
656121142232118;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. lib. -Stom.;0
656121142242175;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Psy. Enf. & Ado.;0
656121142242176;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Radiothé.;0
656121142242177;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Obsté.;0
656121142242178;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Génét. Méd.;0
6561211422421;656121142;;Prest. AT-MP- Aut.prescript.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. prescrits Spec. lib.;0
656121142242202;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Anes - Réa ch.;0
656121142242203;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Pat. Card.-Vasc.;0
656121142242204;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Ch. géné.;0
656121142242205;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Derm. & Vén.;0
656121142242206;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Rad. & Imag. Med.;0
656121142242207;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Gyn. Obst.;0
656121142242208;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Gast.-Ent. & Hépa.;0
656121142242209;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Méd. Int.;0
656121142242210;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Neuroch.;0
656121142242211;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Oto rh. lar.;0
656121142242212;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Pedia.;0
656121142242213;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Pneumo.;0
656121142242214;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Rhuma.;0
656121142242215;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal.-Opht.;0
656121142242216;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Ch. Urol.;0
656121142242217;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Neuro psy.;0
656121142242218;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Stom.;0
656121142242231;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Méd. Phys. & Réa.;0
656121142242232;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Neurolo.;0
656121142242233;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Psy. géné.;0
656121142242235;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Nephro.;0
656121142242237;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Anat.-Cyt. Patho.;0
656121142242238;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Dir. Labo. Méd.;0
656121142242241;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Ch. Ort. & Traum.;0
656121142242242;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Endo. & Méta.;0
656121142242243;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Ch. Infant.;0
656121142242244;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Ch. Maxil.-Fac.;0
656121142242245;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Ch. Maxil-Fac & Stom;0
656121142242246;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Ch. plast. rec-esth;0
656121142242247;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Ch. Thor & Card-vasc;0
656121142242248;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Ch. Vasc.;0
656121142242249;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Ch. Visc. & Dig.;0
656121142242270;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. sal. -Gyn. Méd.;0
656121142232210;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Neuroch.;0
656121142232211;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Oto rh. lar.;0
656121142232212;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Pedia.;0
656121142232213;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Pneumo.;0
656121142232214;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Rhuma.;0
656121142232215;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal.-Opht.;0
656121142232216;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Ch. Urol.;0
656121142232217;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Neuro psy.;0
656121142232218;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Stom.;0
656121142232231;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Méd. Phys. & Réa.;0
656121142232232;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Neurolo.;0
656121142232233;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Psy. géné.;0
656121142232235;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Nephro.;0
656121142232237;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Anat.-Cyt. Patho.;0
656121142232238;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Dir. Labo. Méd.;0
656121142232241;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Ch. Ort. & Traum.;0
656121142232242;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Endo. & Méta.;0
656121142232243;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Ch. Infant.;0
656121142232244;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Ch. Maxil.-Fac.;0
656121142232245;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Ch. Maxil-Fac & Stom;0
656121142232246;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Ch. plast. rec-esth;0
656121142222210;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. sal. -Neuroch.;0
656121142222211;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. sal. -Oto rh. lar.;0
656121142222212;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Spec. sal. -Pedia.;0
656121142232270;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Gyn. Méd.;0
656121142232271;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Hémat.;0
656121142232272;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Méd. Nuclé.;0
656121142232273;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Oncol. Méd.;0
656121142232274;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Oncol. Radiothé.;0
656121142232275;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Psy. Enf. & Ado.;0
656121142232276;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Radiothé.;0
656121142232277;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Obsté.;0
656121142232278;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. sal. -Génét. Méd.;0
6561211422322;656121142;;Prest. AT-MP- Aut.prescript.-App.& Mat.Trait. Hors OQN déliv. phie hosp. prescrits Spec. sal.;0
656121142232;656121142;;/  Prescrits des spécialistes;0
6561211422331;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Dent. lib.;0
6561211422332;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Dent. sal.;0
656121142233;656121142;;/  Prescrits des dentistes;0
6561211422341;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. S.F. lib.;0
6561211422342;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. S.F. sal.;0
656121142234;656121142;;/  Prescrits des sages-femmes;0
656121142235;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. prat. sal. d'un Et.;0
656121142236;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. Prescripteur de Spé. inconnue;0
65612114223;656121142;;/  Délivrés les pharmacies hospitalières;0
6561211422411;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Omniprat. lib.;0
6561211422412;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Omniprat. sal.;0
656121142241;656121142;;/  Prescrits des omnipraticiens;0
656121142242102;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Anes - Réa ch.;0
656121142242103;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Pat. Card.-Vasc.;0
656121142242104;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Ch. géné.;0
656121142242105;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Derm. & Vén.;0
656121142242106;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Rad. & Imag. Med.;0
656121142242107;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Gyn. Obst.;0
656121142242108;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Gast.-Ent. & Hépa.;0
656121142242109;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Méd. Int.;0
656121142242110;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Neuroch.;0
656121142242111;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Oto rh. lar.;0
656121142242112;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Pedia.;0
656121142242113;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Pneumo.;0
656121142242114;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Rhuma.;0
656121142242115;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib.-Opht.;0
656121142242116;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Ch. Urol.;0
656121142242117;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. Aut.Fourn. presc. Spec. lib. -Neuro psy.;0
656121142222;656121142;;/  Prescrits des spécialistes;0
6561211422231;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Dent. lib.;0
6561211422232;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. Dent. sal.;0
656121142223;656121142;;/  Prescrits des dentistes;0
6561211422241;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. S.F. lib.;0
6561211422242;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. S.F. sal.;0
656121142224;656121142;;/  Prescrits des sages-femmes;0
656121142225;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. presc. prat. sal. d'un Et.;0
656121142226;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie Mut. Prescripteur de Spé. inconnue;0
65612114222;656121142;;/  Délivrés les pharmacies mutualistes;0
6561211422311;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Omniprat. lib.;0
6561211422312;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Omniprat. sal.;0
656121142231;656121142;;/  Prescrits des omnipraticiens;0
656121142232102;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. lib. -Anes - Réa ch.;0
656121142232103;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. lib. -Pat. Card.-Vasc.;0
656121142232104;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. lib. -Ch. géné.;0
656121142232105;656121142;;Prest.AT-MP-Autr.presc.-App.& Mat.Trait. Hors OQN déliv. phie hosp. presc. Spec. lib. -Derm. & Vén.;0
