PRS_NAT;PRS_NAT_STA;PRS_NAT_CB2;PRS_NAT_LIB;TDM_NAT_AFF;PRS_NAT_TDM;NAT_CPL_ACT;CCA_CPL_COD;PRN_AID_TOP;PRS_SPP_TOP;TOP_SNI;TYA_COD;CEL_TYP;TOP_PRS_SOI;PRS_NAT_RGT;TOP_TRF_OPP;PRS_NAT_OBS;TEC_COL
9142;99;KAU;MAJORATION LIEE A UN K D  URGENCE;9;99;0;;0;;1;Z;;0;49;;;0
9143;99;;SUPPLEMENT POUR SOINS AUX POLYTRAUMATISES;9;99;0;;0;;1;Z;;0;49;;;0
9144;99;;HONORAIRES REMUNERANT LA PERMANENCE TELEPHONIQUE SUR LA BASE DE 3 C DE L HEURE (ASTREINTE);9;99;0;;0;;1;Z;;0;47;;Saisie manuelle Qualiflux;0
9151;99;;PLAN SEGUIN;9;99;0;;0;;1;Z;;0;22;;fermé le 20/05/2011;0
9152;99;;PLAN EVIN;9;99;0;;0;;1;Z;;0;22;;fermé le 07/07/2011;0
9161;99;;PRESTATIONS SUPPLEMENTAIRES ALSACE-MOSELLE;9;99;0;;0;;0;Z;;0;0;;Saisie manuelle Qualiflux;0
9162;99;SNM;SURVEILLANCE MEDICALE MATERNELLE EN ACTION SANITAIRE ET SOCIALE;9;99;0;;0;;0;Z;21;0;0;;;0
9163;99;;CENTRE EXAMEN SANTE  SAISIE MANUELLE;9;99;0;;0;;0;Z;;0;0;;Saisie manuelle Qualiflux;0
9164;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9165;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9166;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9167;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9168;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9169;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9170;99;;PRESTATIONS D ASS SNCF ET REGIME GENERAL;9;99;0;;0;;0;Z;;0;0;;Specifique NTEIR;0
9191;99;;TICKET MODERATEUR - PREVENTION BUCCO-DENTAIRE;9;99;0;;0;;1;Z;;0;22;;;0
9201;99;EEP;ENTRETIEN EVALUATION;9;99;0;;0;;1;C;20;0;1;;;0
9202;99;APS;SEANCE DE SUIVI;9;99;0;;0;;1;C;20;0;1;;;0
9203;99;PSS;SEANCE DE SUIVI A DISTANCE;9;99;0;;0;;1;C;20;0;1;;;0
9204;99;DMS;DEPISTAGE MALADIES SURCHARGE-DYSLIPEMIE;9;99;0;;0;;1;Z;20;0;20;;;0
9205;99;DCA;DEPISTAGE CONDUITE ADDICTIVE;9;99;0;;0;;1;Z;20;0;20;;;0
9206;99;DAM;DEPISTAGE AMIANTE;9;99;0;;0;;1;Z;20;0;20;;;0
9207;99;DSU;DEPISTAGE SURDITE;9;99;0;;0;;1;Z;20;0;20;;;0
9211;99;VCC/VAC;VACCIN (MILITAIRES) / VACCIN GRIPPE (CRPCEN);9;99;0;;0;;1;Z;21;0;5;;;0
9221;99;TDF;TEST DE DEPISTAGE RAPIDE (FOURNISSEUR);9;99;0;;0;;0;Z;21;0;0;;;0
9311;99;BD4;DEPISTAGE DU CANCER COLO-RECTAL;9;99;0;;0;;1;Z;21;0;5;;;0
9312;99;;DEPISTAGE DU CANCER DU SEIN (PREVENTION MALADIE);9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9313;99;BD3;FRAIS DE LECTURE POUR MAMMOGRAPHIE;9;99;0;;0;;0;Z;21;0;0;;;0
9318;99;;ANALYSES DEPISTAGE CANCER UTERUS (PREVENTION MALADIE);9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9319;99;;PRELEVEMENTS DEPISTAGE CANCER UTERUS (PREVENTION MALADIE);9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9411;99;;CONSULTATION HYGIENE BUCCO-DENTAIRE;9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9412;99;;HYGIENE BUCCO-DENTAIRE N91 (SCELLEMENT D  UNE MOLAIRE);9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9413;99;;HYGIENE BUCCO-DENTAIRE N92 (SCELLEMENT DE DEUX MOLAIRES);9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9414;99;;HYGIENE BUCCO-DENTAIRE N93 (SCELLEMENT DE TROIS MOLAIRES);9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9415;99;;HYGIENE BUCCO-DENTAIRE N94 (SCELLEMENT DE QUATRE MOLAIRES);9;99;0;;0;;1;Z;;0;20;;Saisie manuelle Qualiflux;0
9421;99;BDC;PREVENTION BUCCO-DENTAIRE: CONSULTATION;9;99;0;;1;;1;Z;20;0;20;;;0
9422;99;BR2;PREVENTION BUCCO-DENTAIRE: RADIO DEUX CLICHES;9;99;0;;1;;1;Z;20;0;20;;;0
9423;99;BR4;PREVENTION BUCCO-DENTAIRE: RADIO QUATRE CLICHES;9;99;0;;1;;1;Z;20;0;20;;;0
1991;99;REG;REMUNERATION REGULATION;9;99;0;;0;;1;Z;20;0;47;;;0
1992;99;PRN;PERMANENCE REMUNERATION DE NUIT;9;99;0;;0;;1;Z;20;0;31;;;0
1993;99;PRM;PERMANENCE REMUNERATION MILIEU DE NUIT;9;99;0;;0;;1;Z;20;0;31;;;0
1994;99;PRD;PERMANENCE REMUNERATION DIMANCHE ET FERIE;9;99;0;;0;;1;Z;20;0;31;;;0
1995;99;PRT;PERMANENCE REMUNERATION TOTAL;9;99;0;;0;;1;Z;20;0;31;;;0
1996;99;RSA;PERMANENCE REMUNERATION SAMEDI MATIN;9;99;0;;0;;1;Z;20;0;31;;;0
1997;99;RSP;PERMANENCE REMUNERATION SAMEDI APRES MIDI;9;99;0;;0;;1;Z;20;0;31;;;0
1998;99;AJS;ASTREINTE DE JOUR CORRESPONDANT SAMU;9;99;0;;0;;1;Z;20;0;31;;;0
1999;99;ANS;ASTREINTE DE NUIT CORRESPONDANT SAMU;9;99;0;;0;;1;Z;20;0;31;;;0
2100;99;SE7;FORFAIT ENVIRONNEMENT HOSPITALIER 7;9;99;0;;0;;0;Z;22;0;10;;;0
2101;99;HTN;HBGT TEMP NON MEDICALISE;9;99;0;;0;;0;Z;22;0;10;;;0
2102;99;PFA;PROTOCOLE FRANCO ALGERIEN;9;99;0;;0;;0;Z;22;0;10;;;0
2103;99;ST3;SUPPLEMENT TRANSPORT PERMISSION THERAPEUTIQUE (PSY/SSR);9;99;1;13;0;;0;Z;22;0;10;;;0
2104;99;ST2;SUPPLEMENT TRANSPORT PROVISOIRE (PSY/SSR);9;99;1;13;0;;0;Z;22;0;10;;;0
2105;99;ST1;SUPPLEMENT TRANSPORT DEFINITIF (PSY/SSR);9;99;1;13;0;;0;Z;22;0;10;;;0
2106;99;TDD;TRANSPORT DEFINITIF DIALYSE;9;99;1;13;0;;0;Z;22;0;10;;;0
2107;99;TSD;TRANSPORT SEANCE DIALYSE;9;99;1;13;0;;0;Z;22;0;10;;;0
2108;99;TDE;SUPPLEMENT TRANSPORT 2;9;99;0;;0;;0;Z;22;0;10;;;0
2109;99;TSE;SUPPLEMENT TRANSPORT SEANCES;9;99;0;;0;;0;Z;22;0;10;;;0
2110;99;GMT;FRAIS SEJOUR SSR;9;99;0;;0;;0;Z;22;0;0;;;0
2111;99;GHS;FRAIS D HEBERGEMENT ET ENVIRONNEMENT EN GHS;9;99;0;;0;;0;Z;22;0;0;;;0
2112;99;EXH;FRAIS DE SEJOUR SUPPLEMENTAIRE AU GHS;9;99;0;;0;;0;Z;22;0;0;;;0
2113;99;GHT;GROUPE HOMOGENE DE TARIFS;9;99;0;;0;;0;Z;22;0;0;;;0
2114;99;SRA;SUPPLEMENT SOINS PARTICULIEREMENT COUTEUX (ARRETE DU 29/06/1978);9;99;0;;0;;0;Z;22;0;0;;fermé le28/02/2009;0
2115;99;SSC;SUPPLEMENT SOINS CONTINUS;9;99;0;;0;;0;Z;22;0;0;;fermé le 28/02/2009;0
2116;99;NN1;SUPPLEMENT NEONATOLOGIE 1;9;99;0;;0;;0;Z;22;0;0;;;0
2117;99;NN2;SUPPLEMENT NEONATOLOGIE 2;9;99;0;;0;;0;Z;22;0;0;;;0
2118;99;NN3;SUPPLEMENT NEONATOLOGIE 3;9;99;0;;0;;0;Z;22;0;0;;;0
2119;99;SDC;SUPPLEMENT DEFIBRILLATEUR;9;99;1;13;0;;0;Z;22;0;0;;;0
2120;99;DTC;DIFFERENTIEL TARIFAIRE CLINIQUE;9;99;0;;0;;0;Z;22;0;0;;;0
2121;99;D01;HEMODIALYSE EN CENTRE OU EN UNITE DE DIALYSE MEDICALISEE;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2122;99;D02;AUTODIALYSE SIMPLE OU ASSISTEE;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2123;99;D03;ENTRAINEMENT A L HEMODIALYSE A DOMICILE ET A L AUTODIALYSE;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2124;99;D04;ENTRAINEMENT A LA DPA;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2125;99;D05;ENTRAINEMENT A LA DPCA;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2126;99;D06;HEMODIALYSE A DOMICILE;9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2127;99;D07;DIALYSE PERITONEALE AUTOMATISEE (DPA);9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2128;99;D08;DIALYSE PERITONEALE CONTINUE AMBULATOIRE (DPCA);9;99;0;;0;;0;Z;;0;0;;fermé le 29/02/2008;0
2129;99;D09;FORFAIT D'HEMODIALYSE EN CENTRE;9;99;0;;0;;0;Z;;0;0;;fermé le 01/03/2013;0
2130;99;DMM;DOTATION MIXTE MEDECINE;9;99;0;;0;;0;Z;22;0;0;;;0
2131;99;D10;FORFAIT D HEMODIALYSE EN CENTRE POUR ENFANT;9;99;0;;0;;0;Z;;0;0;;fermé le 01/03/2013;0
2132;99;D11;FORFAIT D HEMODIALYSE EN UNITE DE DIALYSE MEDICALISEE;9;99;0;;0;;0;Z;22;0;0;;;0
2133;99;DTP;DIALYSE TIERCE PERSONNE;9;99;0;;0;;0;Z;22;0;0;;;0
2134;99;D12;FORFAIT D AUTODIALYSE SIMPLE;9;99;0;;0;;0;Z;22;0;0;;;0
2135;99;D13;FORFAIT D AUTODIALYSE ASSISTEE;9;99;0;;0;;0;Z;22;0;0;;;0
2136;99;D14;FORFAIT D HEMODIALYSE A DOMICILE;9;99;0;;0;;0;Z;22;0;0;;;0
2137;99;D15;FORFAIT DE DIALYSE PERITONEALE AUTOMATISEE (DPA);9;99;0;;0;;0;Z;22;0;0;;;0
2138;99;D16;FORFAIT DE DIALYSE PERITONEALE CONTINUE AMBULATOIRE (DPCA);9;99;0;;0;;0;Z;22;0;0;;;0
2139;99;D17;FORFAIT D ENTRAINEMENT A L HEMODIALYSE A  DOMICILE ET AUTODIALYSE;9;99;0;;0;;0;Z;;0;0;;fermé le 01/03/2013;0
2140;99;D18;FORFAIT D ENTRAINEMENT A LA DIALYSE PERITONEALE AUTOMATISEE;9;99;0;;0;;0;Z;;0;0;;fermé le 01/03/2013;0
2141;99;CPC;FRAIS DE CHAMBRE PARTICULIERE POUR CONVENANCE PERSONNELLE;9;99;0;;0;;0;Z;22;0;0;;;0
2142;99;D19;FORFAIT D ENTRAINEMENT A DIALYSE PERITONEALE CONTINUE AMBULATOIRE;9;99;0;;0;;0;Z;;0;0;;fermé le 01/03/2013;0
2143;99;D20;FF D ENTRAINEMENT A LA DIALYSE PERITONEALE AUTOMATISEE A DOMICILE;9;99;0;;0;;0;Z;22;0;0;;;0
2144;99;D21;FF D ENTRAINEMENT A LA DIALYSE PERITONEALE CONTINUE AMBULATOIRE A DOMICILE;9;99;0;;0;;0;Z;22;0;0;;;0
2145;99;D22;FORFAIT DE DIALYSE PERITONEALE AUTOMATISE POUR HOSPITALISATION DE 3 A 6 JOURS;9;99;0;;0;;0;Z;22;0;0;;;0
9424;99;RIN;PREVENTION BUCCO-DENTAIRE: RADIO EN IMAGERIE NUMERISEE;9;99;0;;0;;1;Z;;0;20;;fermé le 28/02/2005;0
9425;99;;TM POUR DC (MSA);9;99;0;;0;;1;Z;;0;22;;Specifique NTEIR;0
9426;99;;TM POUR SC(MSA);9;99;0;;0;;1;Z;;0;22;;Specifique NTEIR;0
9427;99;;TM POUR Z(MSA);9;99;0;;0;;1;Z;;0;22;;Specifique NTEIR;0
9429;99;BD2;CAMPAGNE BUCCO DENTAIRE MOCALES;9;99;0;;0;;1;Z;20;0;20;;;0
9430;99;;TM DE L'ACTE DE VACCINATION GRIPPE A/H1N1;9;99;0;;0;;1;Z;;0;22;;fermé le 30/09/2010;0
9431;99;PES;PREVENTION ENTRETIEN DE SANTE;9;99;0;;0;;1;Z;20;0;20;;;0
9432;99;;TM DES INDEMNITES DE DEPLACEMENTS ID et MD;9;99;0;;0;;1;Z;;0;22;;;0
9433;99;;TM DE LA RETINOPATHIE DIABETIQUE;9;99;0;;0;;1;Z;;0;22;;;0
9434;99;DCC;ACTE DE DEPISTAGE DU CANCER COLORECTAL;9;99;0;;1;;1;Z;20;0;4;;;0
9435;99;BDX;BUCCO DENT. CONSULTATION COMPLEXE;9;99;0;;1;;1;C;20;0;20;;;0
9436;99;BRP;BUCCO DENT. CONSULTATION ET RADIO PANORAMIQUE;9;99;0;;1;;1;C;20;0;20;;;0
9511;99;BDS/EDS;EXAMEN ET BILAN DE SANTE;9;99;0;;0;;0;Z;;0;0;;;0
9512;99;BD5;AUTRES ACTIONS COLLECTIVES DE PREVENTION;9;99;0;;0;;0;Z;21;0;0;;;0
9513;99;BD6;CONSULTATION PREVENTION;9;99;0;;1;;1;Z;20;0;20;;;0
9514;99;BD7;CONSULTATION DIETETIQUE;9;99;0;;1;;1;Z;21;0;0;;;0
9521;99;PDI;ACTES DE PREVENTION;9;99;0;;0;;0;Z;21;0;0;;;0
9566;99;TNS;TRAITEMENT NICOTINIQUE DE SUBSTITUTION;9;99;0;;1;;1;Z;21;0;30;;fermé le 31/12/2018;0
9567;99;RSO;REMUNERATION ADHESION SOPHIA (PREVENTION);9;99;0;;0;;1;Z;20;0;47;;La prestation 9567 est remplace par 1142;0
9568;99;RSR;REMUNERATION RENOUVELLEMENT SOPHIA (PREVENTION);9;99;0;;0;;1;Z;20;0;47;;La prestation 9568 est  remplace par 1143;0
9569;99;RAD;RETOUR DOM. INSUFFISANT CARDIAQUE;9;99;0;;0;;1;Z;20;0;3;;;0
9570;99;BPC;BRONCHO-PNEUMOPATHIE CHRONIQUE OBSTRUCTIVE;9;99;0;;0;;1;Z;20;1;3;;;0
9601;99;MCP;MUTUELLE CHAMBRE PARTICULIERE (CAVIMAC);9;99;0;;0;;0;Z;;0;0;;fermé le 13/04/2003;0
9602;99;MFM;FORFAIT DE SOINS INFIRMIERS MUTUELLE SECTEUR MEDICAL (CAVIMAC);9;99;0;;0;;0;Z;;0;0;;fermé le 13/04/2003;0
9603;99;MFR;FORFAIT DE SOINS INFIRMIERS MUTUELLE SECTEUR REPOS CONVALESCENCE (CAVIMAC);9;99;0;;0;;0;Z;;0;0;;fermé le 13/04/2003;0
9604;99;MLS;MUTUELLE LONG SEJOUR;9;99;0;;0;;0;Z;;0;0;;fermé le 13/04/2003;0
9701;99;SSU;COMPLEMENT D ACTION SOCIALE APPAREIL DE SURDITE (CLERCS ET EMPLOYES DE NOTAIRES, PORT AUTONOME DE BORDEAUX);9;99;0;;0;;1;Z;21;0;19;;;0
9702;99;;COMPLEMENT D ACTION SOCIALE BRIDGE (CLERCS ET EMPLOYES DE NOTAIRES);9;99;0;;0;;0;Z;;0;0;;Autre regime NEC;0
9703;99;SDO;COMPLEMENT D ACTION SOCIALE DENTAIRE (CLERCS ET EMPLOYES DE NOTAIRES);9;99;0;;0;;1;Z;20;0;49;;;0
9704;99;ASP;COMPLEMENT D ACTION SOCIALE PROTHESES DENTAIRES (CLERCS ET EMPLOYES DE NOTAIRES, PORT AUTONOME DE BORDEAUX);9;99;0;;0;;1;Z;20;0;38;;;0
9705;99;SSP;COMPLEMENT D ACTION SOCIALE DENTAIRE ALSACE MOSELLE (CLERCS ET EMPLOYES DE NOTAIRES);9;99;0;;0;;0;Z;21;0;0;;;0
9706;99;SOL;COMPLEMENT D ACTION SOCIALE OPTIQUE (CLERCS ET EMPLOYES DE NOTAIRES);9;99;0;;0;;1;Z;21;0;19;;;0
9707;99;SOE;COMPLEMENT D ACTION SOCIALE OPTIQUE, ENFANT DE MOINS DE 16 ANS (CLERCS ET EMPLOYES DE NOTAIRES);9;99;0;;0;;1;Z;21;0;19;;;0
9708;99;SOM;COMPLEMENT D ACTION SOCIALE MONTURES (CLERCS ET EMPLOYES DE NOTAIRES, PORT AUTONOME DE BORDEAUX);9;99;0;;0;;1;Z;21;0;19;;;0
9709;99;SOV;COMPLEMENT D ACTION SOCIALE VERRES (CLERCS ET  EMPLOYES DE NOTAIRES, PORT AUTONOME DE BORDEAUX);9;99;0;;0;;1;Z;21;0;19;;;0
9710;99;;COMPLEMENT D ACTION SOCIALE LENTILLES (CLERCS ET EMPLOYES DE NOTAIRES, PORT AUTONOME DE BORDEAUX);9;99;0;;0;;1;Z;;0;19;;Autre regime NEC;0
9711;99;LYA/LYB/LYJ/LYT;PRIME DE LAYETTE (CLERCS ET  EMPLOYES DE NOTAIRES);9;99;0;;0;;0;Z;;0;0;;;0
9712;99;VOY;ALLOCATION VOYAGE DES ENFANTS A LA COLONIE DU PRARIAND (CLERCS ET EMPLOYES DE NOTAIRES);9;99;0;;0;;0;Z;21;0;0;;fermé le 31/12/2008;0
9713;99;COL;AIDE AUX SEJOURS DES ENFANTS (CLERCS ET EMPLOYES DE NOTAIRES);9;99;0;;0;;0;Z;21;0;0;;;0
9714;99;FAM;ALLOCATION VACANCES (CLERCS ET EMPLOYES DE NOTAIRES);9;99;0;;0;;0;Z;21;0;0;;;0
9715;99;SSO;AIDES FINANCIERES INDIVIDUELLES OPTIQUE;9;99;0;;0;;0;Z;21;0;0;;;0
9716;99;SSD;ACTION SOCIALE DENTAIRE;9;99;0;;0;;0;Z;21;0;0;;;0
9717;99;SSA;ACTION SOCIALE AUDITIF;9;99;0;;0;;0;Z;21;0;0;;;0
9718;99;CCT;ACTION SOCIALE CURE THERMALE;9;99;0;;0;;0;Z;21;0;0;;fermé le 01/01/2000;0
9719;99;SEJ;AIDES FINANCIERES INDIVIDUELLES HOSPITALISATION;9;99;0;;0;;0;Z;21;0;0;;;0
9720;99;AMG;AMENAGEMENT PRET;9;99;0;;0;;0;Z;21;0;19;;;0
9721;99;DIF;AIDES FINANCIERES INDIVIDUELLES DIFFICULTES FINANCIERES;9;99;0;;0;;0;Z;21;0;0;;;0
9722;99;AAF;AIDES FINANCIERES INDIVIDUELLES AUTRES;9;99;0;;0;;0;Z;21;0;0;;;0
9723;99;RET;VACANCES RETRAITES (CLERCS ET EMPLOYES DE NOTAIRES);9;99;0;;0;;0;Z;;0;0;;fermé le 31/12/2008;0
9724;99;SCO;AIDE A LA SCOLARITE (CRPCEN);9;99;0;;0;;0;Z;21;0;0;;;0
9725;99;CES;ACCUEIL JEUNE ENFANT (CRPCEN);9;99;0;;0;;0;Z;21;0;0;;;0
9726;99;SOP;PRESTATIONS SUPPLÉMENTAIRES OPTIQUES CRPCEN;9;99;0;;0;;0;Z;21;0;0;;;0
9727;99;SAU;PRESTATIONS SUPPLÉMENTAIRES ACOUSTIQUES CRPCEN;9;99;0;;0;;0;Z;21;0;0;;;0
9729;99;DM1;ACCUEIL JEUNE ENFANT - CRPCEN 1;9;99;0;;0;;0;Z;21;0;0;;;0
9730;99;DM2;ACCUEIL JEUNE ENFANT - CRPCEN 2;9;99;0;;0;;0;Z;21;0;0;;;0
2146;99;D23;FORFAIT DE DIALYSE PERITONEALE CONTINUE AMBULATOIRE POUR HOSPITALISATION DE 3 A 6 JOURS;9;99;0;;0;;0;Z;22;0;0;;;0
2147;99;D24;FORFAIT D'ENTRAINEMENT A L'HEMODIALYSE EN UNITE DE DIALYSE MEDICALISEE;9;99;0;;0;;0;Z;22;0;0;;;0
2148;99;SZH;SUPPLEMENT  JOURNALIER ZONE HAUTE;9;99;1;13;0;;0;Z;22;0;0;;;0
2149;99;SEH;SUPPLEMENT  JOURNALIER ZONE EXTREME HAUTE;9;99;1;13;0;;0;Z;22;0;0;;;0
2150;99;VDE;VIDEOCAPSULE;9;99;0;;0;;1;T;21;0;10;;;0
2151;99;REA;SUPPLEMENT REANIMATION;9;99;0;;0;;0;Z;22;0;0;;;0
2152;99;SRC;SUPPLEMENT SURVEILLANCE CONTINUE;9;99;0;;0;;0;Z;22;0;0;;;0
2153;99;STF;FORFAIT SOINS INTENSIFS;9;99;0;;0;;0;Z;22;0;0;;;0
2154;99;REP;REANIMATION PEDIATRIQUE;9;99;0;;0;;0;Z;22;0;0;;;0
2155;99;SE1;FORFAIT ENVIRONNEMENT HOSPITALIER 1;9;99;0;;0;;0;Z;22;0;0;;;0
2156;99;SE2;FORFAIT ENVIRONNEMENT HOSPITALIER 2;9;99;0;;0;;0;Z;22;0;0;;;0
2157;99;SE3;FORFAIT ENVIRONNEMENT HOSPITALIER 3;9;99;0;;0;;0;Z;22;0;0;;;0
2158;99;SE4;FORFAIT ENVIRONNEMENT HOSPITALIER 4;9;99;0;;0;;0;Z;22;0;0;;;0
2159;99;FSD;FORFAIT DE SECURITE DERMATOLOGIQUE;9;99;0;;0;;1;T;20;0;49;;;0
2160;99;MGS;MISSION D'INTERET GENERAL SSR;9;99;0;;0;;0;Z;22;0;0;;;0
2161;99;MGC;FORFAIT MISSION D INTERET GENERAL D AIDE A LA CONTRACTUALISATION;9;99;0;;0;;0;Z;22;0;0;;;0
2162;99;FHT;FORFAIT HAUTE TECHNICITE;9;99;0;;0;;0;Z;22;0;0;;;0
2163;99;DIP;SUPPLEMENT JOURNALIER DIALYSE PERITONEALE;9;99;1;13;0;;0;Z;22;0;0;;;0
2164;99;APE;ADMINISTRATION DE PRODUITS ET PRESTATIONS EN ENVIRONNEMENT HOSPITALIER;9;99;0;;0;;0;Z;22;0;0;;;0
2165;99;FPI;FORFAIT PRESTATION INTERMEDIAIRE;9;99;0;;0;;0;Z;22;0;0;;fermé le 01/03/2020;0
2166;99;AP2;ADMINISTRATION DE MEDICAMENTS EN ENVIRONNEMENT HOSPITALIER;9;99;0;;0;;0;Z;22;0;0;;fermé le 01/03/2020;0
2167;99;SE5;FORFAIT ENVIRONNEMENT HOSPITALIER 5;9;99;0;;0;;0;Z;22;0;0;;;0
2168;99;SE6;FORFAIT ENVIRONNEMENT HOSPITALIER 6;9;99;0;;0;;0;Z;22;0;10;;;0
2169;99;DP2;DOTATION POPULATIONNELLE PSY;9;99;0;;0;;0;Z;22;0;0;;;0
2170;99;FIP;FIR ETS PRIVES;9;99;0;;0;;0;Z;22;0;0;;;0
2171;99;DTA;DIFFERENTIEL TARIFAIRE AME;9;99;0;;0;;0;Z;22;0;0;;;0
2172;99;DTM;DIFFERENTIEL TARIFAIRE MIGRANTS;9;99;0;;0;;0;Z;22;0;0;;;0
2173;99;DPC;DIFFERENTIEL PSY REGLEMENTAIRE;9;99;0;;0;;0;Z;22;0;0;;;0
2174;99;DPA;DIFFERENTIEL PSY AME;9;99;0;;0;;0;Z;22;0;0;;;0
2175;99;DPM;DIFFERENTIEL PSY MIGRANTS;9;99;0;;0;;0;Z;22;0;0;;;0
2176;99;DSC;DIFFERENTIEL SSR REGLEMENTAIRE;9;99;0;;0;;0;Z;22;0;0;;;0
2177;99;DSA;DIFFERENTIEL SSR AME;9;99;0;;0;;0;Z;22;0;0;;;0
2178;99;DSM;DIFFERENTIEL SSR MIGRANTS;9;99;0;;0;;0;Z;22;0;0;;;0
2179;99;DT2;DOTATION DE TRANSFORMATION PSY;9;99;0;;0;;0;Z;22;0;0;;;0
2180;99;DTF;DIFFERENTIEL TARIFAIRE FIDES;9;99;0;;0;;0;Z;22;0;0;;;0
2181;99;PO1;PRELEVEMENT D ORGANE 1;9;99;0;;0;;0;Z;22;0;0;;;0
2182;99;PO2;PRELEVEMENT D ORGANE 2;9;99;0;;0;;0;Z;22;0;0;;;0
2183;99;PO3;PRELEVEMENT D ORGANE 3;9;99;0;;0;;0;Z;22;0;0;;;0
2184;99;CPO;COORDINATION PRELEVEMENT D ORGANES;9;99;0;;0;;0;Z;22;0;0;;;0
2185;99;PO4;PRELEVEMENT D ORGANE 4;9;99;0;;0;;0;Z;22;0;0;;;0
2186;99;PO5;PRELEVEMENT D'ORGANE 5;9;99;0;;0;;0;Z;22;0;0;;;0
2187;99;PO6;PRELEVEMENT D'ORGANE 6;9;99;0;;0;;0;Z;22;0;0;;;0
2188;99;PO7;PRELEVEMENT D'ORGANE 7;9;99;0;;0;;0;Z;22;0;0;;;0
2189;99;PO8;PRELEVEMENT D'ORGANE 8;9;99;0;;0;;0;Z;22;0;0;;;0
2190;99;PO9;PRELEVEMENT D'ORGANE 9;9;99;0;;0;;0;Z;22;0;0;;;0
2191;99;POA;PRELEVEMENT D'ORGANE;9;99;0;;0;;0;Z;22;0;0;;;0
2192;99;DP1;DOTATION POPULATIONNELLE SSR;9;99;0;;0;;0;Z;22;0;0;;;0
2193;99;DT1;DOTATION DE TRANSFORMATION SSR;9;99;0;;0;;0;Z;22;0;0;;;0
2194;99;PTS;PLATEAU TECHNIQUE SPECIALISE;9;99;0;;0;;0;Z;22;0;0;;;0
2195;99;ANT;SUPPLEMENT ANTEPARTUM;9;99;0;;0;;0;Z;22;0;0;;;0
2196;99;RAP;SUPPLEMENT RADIOTHERAPIE PEDIATRIQUE;9;99;0;;0;;0;Z;22;0;0;;;0
2197;99;MGY;DOTATION MIG PSY;9;99;0;;0;;0;Z;22;0;0;;;0
2198;99;DAY;DOTATION ACTIVITE PSY;9;99;0;;0;;0;Z;22;0;0;;;0
2199;99;SZB;SUPPLEMENT  JOURNALIER ZONE BASSE;9;99;1;13;0;;0;Z;22;0;0;;;0
2201;99;;BUDGET GLOBAL;9;99;0;;0;;0;Z;;0;0;;Pas  d information sur la prestation;0
9731;99;AMU;COMPLEMENT A L'ACS;9;99;0;;0;;0;Z;21;0;0;;;0
9732;99;AFI;AIDE A L'ACQUISITION D'UNE COUVERTURE COMPLEMENTAIRE POUR LES VICTIMES DU SEUIL ACS;9;99;0;;0;;0;Z;21;0;0;;;0
9733;99;ARI;AIDE AU REPIT D'UN INDEPENDANT ACTIF;9;99;0;;0;;0;Z;21;0;0;;;0
9734;99;AII;AIDE AUX INDEPENDANTS INVALIDES;9;99;0;;0;;0;Z;21;0;0;;;0
9735;99;AMA;AIDE AU MAINTIEN DANS L'ACTIVITE;9;99;0;;0;;0;Z;21;0;0;;;0
9736;99;APP;APUREMENT PRET;9;99;0;;0;;0;Z;21;0;19;;;0
9737;99;CMP;CONSULTATION MEDICO-PRO TI;9;99;0;;0;;0;Z;21;0;0;;;0
9741;99;HLO;AIDES AU LOGEMENT;9;99;0;;0;;0;Z;21;0;0;;;0
