,table,var,description,var_type,var_size,nomenclature,creation,suppression,dates_manquantes
1101,ER_PRS_F,ORB_BSE_NUM,Organisme de base d'affiliation du bénéficiaire,string,6,IR_CAI_V,2006,,
1102,ER_PRS_F,ORG_AFF_BEN,Organisme d'affiliation du bénéficiaire,string,9,IR_ORG_V,2006,,
1103,ER_PRS_F,ORG_CLE_NEW,Organisme de liquidation des prestations (après fusion),string,9,IR_ORG_V,2006,,
1104,ER_PRS_F,ORG_CLE_NUM,Ancien organisme avant fusion (jusqu’au jour J de la fusion),string,9,IR_ORG_V,2006,,
1105,ER_PRS_F,ORL_BSE_NUM,Organisme de base de liquidation des prestations,string,6,IR_CAI_V,2006,,
1106,ER_PRS_F,PCB_FOR_AMC,Indicateur de forçage part AMC (assurance maladie complémentaire),string,3,-,2013,,
1107,ER_PRS_F,PEN_TYP_COD,Type de pension d'invalidité,string,2,-,2013,,
1108,ER_PRS_F,PFS_EXE_NUM,Numéro du professionnel de santé exécutant,string,8,-,2006,,
1109,ER_PRS_F,PFS_PRE_NUM,Numéro du professionnel de santé prescripteur,string,8,-,2006,,
1110,ER_PRS_F,PRE_IND_PEL,Indicateur Prescription en Ligne,string,2,-,2009,,
1111,ER_PRS_F,PRE_PRE_AMD,Année et mois de prescription,string,6,IR_DTE_V,2006,,
1112,ER_PRS_F,PRE_PRE_DTD,Date de prescription (jour + mois + année),date,20,IR_DTE_V,2006,,
1113,ER_PRS_F,PRE_REN_COD,Type de renouvellement de la prescription (opticien / pharmacien),string,1,IR_REN_V,2006,,
1114,ER_PRS_F,PRS_ACT_CFT,Coefficient (non signé) de l'acte,number,11,-,2006,,
1115,ER_PRS_F,PRS_ACT_COG,Coefficient (signé) global,number,13,-,2006,,
1116,ER_PRS_F,PRS_ACT_NBR,Dénombrement (signé) d'actes,number,4,-,2006,,
1117,ER_PRS_F,PRS_ACT_QTE,Quantité (signée) d'actes,number,4,-,2006,,
1118,ER_PRS_F,PRS_CRD_OPT,Top option de coordination,string,1,IR_TOC_V,2006,,
1119,ER_PRS_F,PRS_DEP_MNT,Montant (signé) du dépassement,number,13,-,2006,,
1120,ER_PRS_F,PRS_DIS_PRE,Dispositif de prévention,string,2,-,2009,,
1121,ER_PRS_F,PRS_DPN_QLP,Qualificatif de la dépense transmis,number,3,IR_DEP_V,2006,,
1122,ER_PRS_F,PRS_DRA_AME,Date réelle (année et mois) de l'accouchement,string,6,-,2011,,
1123,ER_PRS_F,PRS_ETA_RAC,Reste à charge de l'établissement,number,13,-,2006,,
1124,ER_PRS_F,PRS_FAC_TOP,Top facture travailleurs indépendants ,string,1,-,2013,,
1125,ER_PRS_F,PRS_GRS_DTD,Date présumée de grossesse,date,20,IR_DTE_V,2006,,
1126,ER_PRS_F,PRS_HOS_AMD,Année et mois de début d'hospitalisation,string,6,IR_DTE_V,2006,,
1127,ER_PRS_F,PRS_HOS_DTD,Date de début d'hospitalisation (jour + mois + année),date,20,IR_DTE_V,2006,,
1128,ER_PRS_F,PRS_MNT_MAJ,Montant de la majoration,number,9,-,2013,,
1129,ER_PRS_F,PRS_MTT_NUM,Numéro de médecin traitant,string,8,-,2006,,
1130,ER_PRS_F,PRS_NAT_REF,Nature de la prestation de référence,number,5,IR_NAT_V,2006,,
1131,ER_PRS_F,PRS_OPS_TRF,Indicateur de tarif opposable,number,2,IR_TOP_V,2006,,
1132,ER_PRS_F,PRS_ORD_NUM,Numéro d'ordre de la prestation dans le décompte,number,5,-,2006,,
1133,ER_PRS_F,PRS_PAI_MNT,Montant (signé) de la dépense,number,13,-,2006,,
1134,ER_PRS_F,PRS_PDS_QCP,Qualificatif du parcours de soins calculé,number,3,IR_QPS_V,2006,,
1135,ER_PRS_F,PRS_PDS_QTP,Qualificatif du parcours de soins transmis,number,3,IR_QPE_V,2006,,
1136,ER_PRS_F,PRS_PPF_COD,Prise en compte de la participation forfaitaire,string,1,IR_PAF_V,2006,,
1137,ER_PRS_F,PRS_PRE_MTT,Origine de la prescription,number,2,IR_TMT_V,2006,,
1138,ER_PRS_F,PRS_QTT_MAJ,Quantité de majorations,number,4,-,2013,,
1139,ER_PRS_F,PRS_REF_KIN,Indicateur Référentiel EPK,string,2,IR_REK_V,2006,,
1140,ER_PRS_F,PRS_REJ_TOP,Top rejet ou signalement,string,1,-,2006,,
1141,ER_PRS_F,PRS_TOP_ENP,Indicateur Top Entente Préalable,number,2,IR_TEK_V,2006,,
1142,ER_PRS_F,PRS_TYP_KIN,Type de prestation Kiné,string,1,IR_TPR_V,2006,,
1143,ER_PRS_F,PRS_TYP_MAJ,Type de majoration,string,2,IR_MAJ_V,2013,,
1144,ER_PRS_F,PRS_TYP_MIN,Type de minoration GHS ,string,2,-,2013,,
1145,ER_PRS_F,PRS_ZON_FIL,###,string,17,-,2013,,
1146,ER_PRS_F,PSE_ACT_NAT,Nature d'activité du PS exécutant,number,3,IR_ACT_V,2006,,
1147,ER_PRS_F,PSE_CNV_COD,Code convention du PS exécutant,number,2,IR_CNV_V,2006,,
1148,ER_PRS_F,PSE_REF_ADH,Top prestation exécuté par un professionnel de santé adhérent à l'option référent,string,1,-,2006,,
1149,ER_PRS_F,PSE_SPE_COD,Spécialité médicale du PS exécutant,number,3,IR_SPE_V,2006,,
1150,ER_PRS_F,PSE_STJ_COD,Statut Juridique ou mode d'exercice du PS exécutant,number,3,IR_SJP_V,2006,,
1151,ER_PRS_F,PSP_ACT_NAT,Nature d'activité du PS prescripteur,number,3,IR_ACT_V,2006,,
1152,ER_PRS_F,PSP_CNV_COD,Code convention du PS prescripteur,number,2,IR_CNV_V,2006,,
1153,ER_PRS_F,PSP_PPS_NUM,Numéro RPPS du prescripteur,string,10,-,2006,,
1154,ER_PRS_F,PSP_REF_ADH,Top prestation prescrite par un professionnel de santé adhérent à l'option référent,string,1,-,2006,,
1155,ER_PRS_F,PSP_SPE_COD,Spécialité médicale du PS prescripteur,number,3,IR_SPE_V,2006,,
1156,ER_PRS_F,PSP_STJ_COD,Statut Juridique ou mode d'exercice du PS prescripteur,number,3,IR_SJP_V,2006,,
1157,ER_PRS_F,PSP_SVI_PPS,Indicateur fiabilite du numero RPPS,number,3,IR_SVI_V,2006,,
1158,ER_PRS_F,REM_TYP_AFF,Type de remboursement affiné,number,1,-,2006,,
1159,ER_PRS_F,RGM_COD,Petit régime du bénéficiaire,number,4,IR_RGM_V,2006,,
1160,ER_PRS_F,RGM_GRG_COD,Grand régime de liquidation du bénéficiaire,number,3,IR_RGM_V,2006,,
1161,ER_PRS_F,RGO_ASU_NAT,Nature de l'assurance (régime obligatoire),number,3,IR_ASU_V,2006,,
1162,ER_PRS_F,RGO_ENV_TYP,Type d'enveloppe (régime obligatoire),number,3,IR_ENV_V,2006,,
1163,ER_PRS_F,RGO_FTA_COD,Forçage du taux (hors parcours de soins) (part obligatoire),number,2,IR_FOR_V,2006,,
1164,ER_PRS_F,RGO_MIN_TAU,Taux de remboursement modulé (hors parcours de Soins) (régime obligatoire),number,9,-,2006,,
1165,ER_PRS_F,RGO_MOD_MNT,Montant de la majoration de la participation de l'assuré (régime obligatoire),number,13,-,2006,,
1166,ER_PRS_F,RGO_REM_TAU,Taux de remboursement réel (régime obligatoire),number,9,-,2006,,
1167,ER_PRS_F,RGO_THE_TAU,Taux de remboursement théorique (régime obligatoire),number,9,IR_TAU_V,2006,,
1168,ER_RAT_F,ATT_NAT,Nature de l'accident du travail,number,3,IR_ATT_V,2006,,
1169,ER_RAT_F,BEN_RAT_ANO,Numéro anonyme de rente Accident du travail / Maladie professionnelle,string,17,-,2006,,
1170,ER_RAT_F,DCT_ORD_NUM,Numéro d'ordre du décompte dans l'organisme,number,9,-,2006,,
1171,ER_RAT_F,FLX_DIS_DTD,Date de mise à disposition des données,date,20,-,2006,,
1172,ER_RAT_F,FLX_EMT_NUM,Numéro d'émetteur du flux,number,4,IR_NEM_T,2006,,
1173,ER_RAT_F,FLX_EMT_ORD,Numéro de séquence du flux,number,4,-,2006,,
1174,ER_RAT_F,FLX_EMT_TYP,Type d'émetteur,number,3,IR_TYT_V,2006,,
1175,ER_RAT_F,FLX_TRT_DTD,Date d'entrée des données dans le système d'information,date,20,IR_DTE_V,2006,,
1176,ER_RAT_F,ORG_CLE_NEW,Organisme de liquidation des prestations (après fusion),string,9,IR_ORG_V,2006,,
1177,ER_RAT_F,ORG_CLE_NUM,Ancien organisme avant fusion (jusqu’au jour J de la fusion),string,9,IR_ORG_V,2006,,
1178,ER_RAT_F,PRS_ORD_NUM,Numéro d'ordre de la prestation dans le décompte,number,5,-,2006,,
1179,ER_RAT_F,RAT_IPP_DTE,Date d'effet du taux d'incapacité permanente (IPP),date,20,IR_DTE_V,2006,,
1180,ER_RAT_F,RAT_IPP_TAU,Taux d'incapacité permanente (IPP),number,9,-,2006,,
1181,ER_RAT_F,REM_TYP_AFF,Type de remboursement affiné,number,1,-,2006,,
1182,ER_TIP_F,DCT_ORD_NUM,Numéro d'ordre du décompte dans l'organisme,number,9,-,2006,,
1183,ER_TIP_F,FLX_DIS_DTD,Date de mise à disposition des données,date,20,-,2006,,
1184,ER_TIP_F,FLX_EMT_NUM,Numéro d'émetteur du flux,number,4,IR_NEM_T,2006,,
1185,ER_TIP_F,FLX_EMT_ORD,Numéro de séquence du flux,number,4,-,2006,,
1186,ER_TIP_F,FLX_EMT_TYP,Type d'émetteur,number,3,IR_TYT_V,2006,,
1187,ER_TIP_F,FLX_TRT_DTD,Date d'entrée des données dans le système d'information,date,20,IR_DTE_V,2006,,
1188,ER_TIP_F,LPP_ECT_MNT,Montant Total de l'écart Indemnisable,number,11,-,2006,,
1189,ER_TIP_F,LPP_ECU_MNT,Montant Unitaire de l'écart Indemnisable,number,11,-,2006,,
1190,ER_TIP_F,ORG_CLE_NEW,Organisme de liquidation des prestations (après fusion),string,9,IR_ORG_V,2006,,
1191,ER_TIP_F,ORG_CLE_NUM,Ancien organisme avant fusion (jusqu’au jour J de la fusion),string,9,IR_ORG_V,2006,,
1192,ER_TIP_F,PRS_ORD_NUM,Numéro d'ordre de la prestation dans le décompte,number,5,-,2006,,
1193,ER_TIP_F,REM_TYP_AFF,Type de remboursement affiné,number,1,-,2006,,
1194,ER_TIP_F,TIP_ACL_DTD,Date Debt Location ou Achat,date,20,-,2006,,
1195,ER_TIP_F,TIP_ACL_DTF,Date Fin Location,date,20,IR_DTE_V,2006,,
1196,ER_TIP_F,TIP_ACT_PRU,PU de la Prs Affinee LPP,number,17,IR_DTE_V,2006,,
1197,ER_TIP_F,TIP_ACT_QSN,Quantité Signée Affinée LPP,number,4,-,2006,,
1198,ER_TIP_F,TIP_ORD_NUM,N° Ordre Prs Affinee LPP,number,4,-,2006,,
1199,ER_TIP_F,TIP_PRS_IDE,Code Affine Dispositif Medical LPP,number,14,-,2006,,
1200,ER_TIP_F,TIP_PRS_TYP,Type de Prs Fournie LPP,number,2,-,2006,,
1201,ER_TIP_F,TIP_PUB_PRX,PU Public,number,11,IR_PRF_V,2006,,
1202,ER_TIP_F,TIP_SIR_NUM,N° SIRET Fabriquant/Importateur,string,14,-,2006,,
1203,ER_TRS_F,DCT_ORD_NUM,Numéro d'ordre du décompte dans l'organisme,number,9,-,2008,,
1204,ER_TRS_F,FLX_DIS_DTD,Date de mise à disposition des données,date,20,-,2008,,
1205,ER_TRS_F,FLX_EMT_NUM,Numéro d'émetteur du flux,number,4,IR_NEM_T,2008,,
1206,ER_TRS_F,FLX_EMT_ORD,Numéro de séquence du flux,number,4,-,2008,,
1207,ER_TRS_F,FLX_EMT_TYP,Type d'émetteur,number,3,IR_TYT_V,2008,,
1208,ER_TRS_F,FLX_TRT_DTD,Date d'entrée des données dans le système d'information,date,20,IR_DTE_V,2008,,
1209,ER_TRS_F,ITR_ORD_NUM,Numéro d'ordre de l'information détaillée du transport,number,4,-,2008,,
1210,ER_TRS_F,ORG_CLE_NEW,Organisme de liquidation des prestations (après fusion),string,9,IR_ORG_V,2008,,
1211,ER_TRS_F,ORG_CLE_NUM,Ancien organisme avant fusion (jusqu’au jour J de la fusion),string,9,IR_ORG_V,2008,,
1212,ER_TRS_F,PRS_ORD_NUM,Numéro d'ordre de la prestation dans le décompte,number,5,-,2008,,
1213,ER_TRS_F,REM_TYP_AFF,Type de remboursement affiné,number,1,-,2008,,
1214,ER_TRS_F,TRS_ACP_NOM,Nom de l'accompagnateur diplômé du véhicule,string,11,-,2008,,
1215,ER_TRS_F,TRS_ARR_CDP,Code postal du lieu d'arrivée du transport,string,5,-,2008,,
1216,ER_TRS_F,TRS_CDR_NOM,Nom du conducteur diplômé du véhicule,string,11,-,2008,,
1217,ER_TRS_F,TRS_DEP_CDP,Code postal du lieu de départ du transport,string,5,-,2008,,
1218,ER_TRS_F,TRS_DIS_NIV,Niveau de certification,number,3,-,2013,,
1219,ER_TRS_F,TRS_DIS_REL,Distance réelle parcourue,number,5,-,2013,,
1220,ER_TRS_F,TRS_DIS_USG,Top utilisation du distancier,string,2,-,2013,,
1221,ER_TRS_F,TRS_DTD_AME,Année et mois de départ du transport (format AAAAMM),number,5,-,2010,,
1222,ER_TRS_F,TRS_DTD_DTE,Date de départ du transport,date,20,-,2010,,
1223,ER_TRS_F,TRS_DTF_AME,Année et mois d'arrivée du transport (format AAAAMM),string,6,-,2010,,
1224,ER_TRS_F,TRS_DTF_DTE,Date d'arrivée du transport,date,20,-,2010,,
1225,ER_TRS_F,TRS_TRP_HRA,Heure d'arrivée du transport,number,5,-,2008,,
1226,ER_TRS_F,TRS_TRP_HRD,Heure de départ du transport,number,5,-,2008,,
1227,ER_TRS_F,TRS_VEH_NUM,Numéro minéralogique du véhicule,string,9,-,2008,,
1228,ER_UCD_F,DCT_ORD_NUM,Numéro d'ordre du décompte dans l'organisme,number,9,-,2007,,
1229,ER_UCD_F,FLX_DIS_DTD,Date de mise à disposition des données,date,20,-,2007,,
1230,ER_UCD_F,FLX_EMT_NUM,Numéro d'émetteur du flux,number,4,IR_NEM_T,2007,,
1231,ER_UCD_F,FLX_EMT_ORD,Numéro de séquence du flux,number,4,-,2007,,
1232,ER_UCD_F,FLX_EMT_TYP,Type d'émetteur,number,3,IR_TYT_V,2007,,
1233,ER_UCD_F,FLX_TRT_DTD,Date d'entrée des données dans le système d'information,date,20,IR_DTE_V,2007,,
1234,ER_UCD_F,ORG_CLE_NEW,Organisme de liquidation des prestations (après fusion),string,9,IR_ORG_V,2007,,
1235,ER_UCD_F,ORG_CLE_NUM,Ancien organisme avant fusion (jusqu’au jour J de la fusion),string,9,IR_ORG_V,2007,,
1236,ER_UCD_F,PRS_ORD_NUM,Numéro d'ordre de la prestation dans le décompte,number,5,-,2007,,
1237,ER_UCD_F,REM_TYP_AFF,Type de remboursement affiné,number,1,-,2007,,
1238,ER_UCD_F,UCD_ACH_PRU,Prix d'achat unitaire,number,11,-,2007,,
1239,ER_UCD_F,UCD_CAL_PRU,Prix unitaire calculé,number,11,-,2007,,
1240,ER_UCD_F,UCD_DLV_NBR,Nombre d'unités délivrées,number,4,-,2007,,
1241,ER_UCD_F,UCD_ECT_MNT,Montant total de l'écart indemnisable,number,11,-,2007,,
1242,ER_UCD_F,UCD_ECU_MNT,Montant unitaire de l'écart indemnisable,number,11,-,2007,,
1243,ER_UCD_F,UCD_FAC_PRU,Prix unitaire facturé,number,11,-,2007,,
1244,ER_UCD_F,UCD_FRC_COE,Coefficient de fractionnement,number,11,-,2007,,
1245,ER_UCD_F,UCD_LGN_NUM,Numéro de ligne UCD,number,4,-,2007,,
1246,ER_UCD_F,UCD_MAR_MNT,Montant TTC de la marge de rétrocession,number,11,-,2007,,
1247,ER_UCD_F,UCD_ORD_NUM,Numéro d'Ordre de la Prestation Affinée UCD,number,4,-,2007,,
1248,ER_UCD_F,UCD_RCT_COU,Cout de reconstitution du médicament,number,11,-,2007,,
1249,ER_UCD_F,UCD_TOP_UCD,Top UCD,number,2,-,2007,,
1250,ER_UCD_F,UCD_TTF_MNT,Montant total TTC facturé,number,11,-,2007,,
1251,ER_UCD_F,UCD_UCD_COD,Code UCD,string,13,-,2007,,
1252,IR_ACS_R,BEN_IDT_ANO,Identifiant bénéficiaire anonymisé,string,18,-,,,
1253,IR_ACS_R,BEN_NIR_ANO,NIR pseudonymisé du bénéficiaire,string,17,-,,,
1254,IR_ACS_R,BEN_NIR_PSA,Identifiant anonyme du patient dans le SNIIRAM,string,17,-,,,
1255,IR_ACS_R,BEN_RNG_GEM,Rang de naissance du bénéficiaire,number,2,-,,,
1256,IR_ACS_R,CTO_IDT_ANO,Identifiant Cartographie,string,18,-,,,
1257,IR_ACS_R,FAM_DRT_DSD,Date de début de verrouillage des droits,date,,-,,,
1258,IR_ACS_R,FAM_DRT_DSF,Date de fin de verrouillage des droits,date,,-,,,
1259,IR_ACS_R,FAM_DRT_VRU,Code de verrouillage des droits,string,1,-,,,
1260,IR_ACS_R,IND_RNM_BEN,Top RNIAM,string,1,-,,,
1261,IR_BEN_R,ASS_NIR_ANO,NIR anonyme de l'assuré,string,17,-,,,
1262,IR_BEN_R,BEN_CDI_NIR,Code d'identification du NIR,string,2,-,,,
1263,IR_BEN_R,BEN_DCD_AME,Année et mois de décès du bénéficiaire,string,6,-,,,
1264,IR_BEN_R,BEN_DCD_DTE,Date de décès du bénéficiaire (jour + mois + année),date,20,-,,,
1265,IR_BEN_R,BEN_DTE_INS,Date d'insertion,string,20,-,,,
1266,IR_BEN_R,BEN_DTE_MAJ,Date de mise à jour,date,20,-,,,
1267,IR_BEN_R,BEN_IDT_ANO,Identifiant bénéficiaire anonymisé,string,18,-,,,
1268,IR_BEN_R,BEN_IDT_MAJ,Date d'alimentation du NIR BEN_NIR_NAO,date,20,-,,,
1269,IR_BEN_R,BEN_IDT_TOP,Top identifiant bénéficiaire Anonymisé,number,2,-,,,
1270,IR_BEN_R,BEN_NAI_ANN,Année de naissance du bénéficiaire,string,4,-,,,
1271,IR_BEN_R,BEN_NAI_MOI,Mois de naissance du bénéficiaire,string,2,-,,,
1272,IR_BEN_R,BEN_NIR_ANO,NIR anonyme du bénéficiaire,string,17,-,,,
1273,IR_BEN_R,BEN_NIR_PSA,Identifiant anonyme du patient dans le SNIIRAM,string,17,-,,,
1274,IR_BEN_R,BEN_RES_COM,Commune de résidence du bénéficiaire,string,3,-,,,
1275,IR_BEN_R,BEN_RES_DPT,Département de résidence du bénéficiaire,string,3,-,,,
1276,IR_BEN_R,BEN_RNG_GEM,Rang du bénéficiaire,number,2,-,,,
1277,IR_BEN_R,BEN_SEX_COD,Code sexe du bénéficiaire,number,2,-,,,
1278,IR_BEN_R,BEN_TOP_CNS,top consommant - non consommant,number,2,-,,,
1279,IR_BEN_R,CTO_IDT_ANO,Identifiant Cartographie,string,18,-,,,
1280,IR_BEN_R,IND_RNM_BEN,Top RNIAM,string,1,-,,,
1281,IR_BEN_R,MAX_TRT_DTD,Date maximale de traitement d'une Prestations,date,20,-,,,
1282,IR_BEN_R,ORG_AFF_BEN,Organisme d'affiliation du bénéficiaire,string,9,-,,,
1283,IR_BEN_R,ORG_CLE_NEW,Organisme de liquidation des prestations (après fusion),string,9,-,,,
1284,IR_BEN_R,REF_RGM_COD,Code petit régime,string,3,-,,,
1285,IR_BEN_R,REF_TIN_TOP,Top travailleur Indépendant,string,1,-,,,
1286,IR_ESM_R,ASS_NIR_ANO,NIR Assuré pseudonymisé,string,17,-,,,
1287,IR_ESM_R,BEN_DCD_AME,Date de décès du bénéficiaire Année Mois AAAAMM,string,6,-,,,
1288,IR_ESM_R,BEN_DCD_DTE,Date de décès du bénéficiaire AAAAMMJJ,date,8,-,,,
1289,IR_ESM_R,BEN_NAI_ANN,Année de naissance du bénéficiaire,string,4,-,,,
1290,IR_ESM_R,BEN_NIR_ANO,NIR du bénéficiaire pseudonymisé,string,17,-,,,
1291,IR_ESM_R,BEN_NIR_PSA,Pseudo NIR pseudonymisé du bénéficiaire,string,17,-,,,
1292,IR_ESM_R,BEN_ORI_DPT,Code du département d'origine du bénéficiaire,string,3,-,,,
1293,IR_ESM_R,BEN_RNG_GEM,Rang gemellaire,number,1,-,,,
1294,IR_ESM_R,BEN_SEX_COD,Code sexe du bénéficiaire,number,8,-,,,
1295,IR_ESM_R,DST_MTF_COD,Code du motif de sortie/destination du bénéficiaire,number,10,-,,,
1296,IR_ESM_R,ESM_CAP_COD,Nombre de places dans l'établissement ou service,number,8,-,,,
1297,IR_ESM_R,ESM_CAT_COD,Code de la catégorie de l'établissement ou du service médico-social,string,3,-,,,
1298,IR_ESM_R,ESM_DOM_COD,Domicile du patient ou pas (O/N),string,1,-,,,
1299,IR_ESM_R,ESM_DPT_COD,Code du département du service ESMS consommé,number,3,-,,,
1300,IR_ESM_R,ESM_FIN_ANO,Numéro FINESS de l’établissement + clé,string,10,-,,,
1301,IR_ESM_R,ESM_PRV_COD,Code du motif d'entrée/provenance du bénéficiaire,number,4,-,,,
1302,IR_ESM_R,ESM_TAR_COD,Code de tarification de l'établissement,string,2,-,,,
1303,IR_ESM_R,PEC_DEB_AME,Date de début de prise en charge du bénéficiaire Année Mois AAAAMM,string,6,-,,,
1304,IR_ESM_R,PEC_DEB_DTE*,Date de début de prise en charge du bénéficiaire AAAAMMJJ,date,8,-,,,
1305,IR_ESM_R,PEC_DIS_COD,Code de la discipline,string,3,-,,,
1306,IR_ESM_R,PEC_DIS_LIB,Libellé de la discipline,string,60,-,,,
1307,IR_ESM_R,PEC_FIN_AME,Date de fin de prise en charge du bénéficiaire Année Mois AAAAMM,string,6,-,,,
1308,IR_ESM_R,PEC_FIN_DTE,Date de fin de prise en charge du bénéficiaire AAAAMMJJ,date,8,-,,,
1309,IR_ETM_R,BEN_EXO_DTD,Date de début d'exonération,date,,-,,,
1310,IR_ETM_R,BEN_EXO_DTF,Date de fin d'exonération,date,,-,,,
1311,IR_ETM_R,BEN_EXO_MTF,Motif d'exonération du ticket modérateur,number,8,-,,,
1312,IR_ETM_R,BEN_IDT_ANO,Identifiant bénéficiaire anonymisé,string,18,-,,,
1313,IR_ETM_R,BEN_NIR_ANO,NIR pseudonymisé du bénéficiaire,string,17,-,,,
1314,IR_ETM_R,BEN_NIR_PSA,Identifiant anonyme du patient dans le SNIIRAM,string,17,-,,,
1315,IR_ETM_R,BEN_RNG_GEM,Rang de naissance du bénéficiaire,number,2,-,,,
1316,IR_ETM_R,CTO_IDT_ANO,Identifiant Cartographie,string,18,-,,,
1317,IR_ETM_R,IND_RNM_BEN,Top RNIAM,string,1,-,,,
1318,IR_IBA_R,ASS_NIR_ANO,Matricule anonymisé de l'ouvreur de droits,string,17,-,,,
1319,IR_IBA_R,BEN_CDI_NIR,Code d'identification du NIR,string,2,-,,,
1320,IR_IBA_R,BEN_DCD_AME,Année et mois de décès du bénéficiaire,string,6,-,,,
1321,IR_IBA_R,BEN_DCD_DTE,Date de décès du bénéficiaire,date,,-,,,
1322,IR_IBA_R,BEN_DTE_INS,Date d'insertion dans le référentiel,date,,-,,,
1323,IR_IBA_R,BEN_DTE_MAJ,Date de mise à jour,date,,-,,,
1324,IR_IBA_R,BEN_IDT_ANO,Identifiant bénéficiaire anonymisé,string,18,-,,,
1325,IR_IBA_R,BEN_IDT_TOP,Top identifiant bénéficiaire Anonymisé,number,1,-,,,
1326,IR_IBA_R,BEN_NAI_ANN,Année de naissance du bénéficiaire,string,4,-,,,
1327,IR_IBA_R,BEN_NAI_MOI,Mois de naissance du bénéficiaire,string,2,-,,,
1328,IR_IBA_R,BEN_RES_COM,Commune de résidence du destinataire du règlement,string,3,-,,,
1329,IR_IBA_R,BEN_RES_DPT,Département de résidence du bénéficiaire,string,3,-,,,
1330,IR_IBA_R,BEN_SEX_COD,Code sexe du bénéficiaire,number,1,-,,,
1331,IR_IBA_R,BEN_TOP_CNS,top consommant - non consommant,number,1,-,,,
1332,IR_IBA_R,MAX_TRT_DTD,Date maximale de traitement d'une Prestations,date,,-,,,
1333,IR_IBA_R,ORG_AFF_BEN,Code de l'organisme d'affiliation,string,9,-,,,
1334,IR_IBA_R,ORG_CLE_NEW,Code de l'organisme de liquidation,string,3,-,,,
1335,IR_IMB_R,BEN_NIR_PSA,Identifiant anonyme du patient dans le SNIIRAM,string,17,-,,,
1336,IR_IMB_R,BEN_RNG_GEM,Rang du bénéficiaire,number,2,-,,,
1337,IR_IMB_R,IMB_ALD_DTD,"Date de début d'exonération du ticket modérateur attribuée par les services médicaux (ALD, AT, MP…)",date,20,-,,,
1338,IR_IMB_R,IMB_ALD_DTF,"Date de fin de l'exonération attribuée par les services médicaux (ALD, AT, MP…)",date,20,-,,,
1339,IR_IMB_R,IMB_ALD_NUM,Numéro d'ALD,number,3,-,,,
1340,IR_IMB_R,IMB_ETM_NAT,Motif d'exonération du bénéficiaire,number,3,-,,,
1341,IR_IMB_R,IMB_MLP_BTR,"Tableau des maladies professionnelles (bis, ter)",string,1,-,,,
1342,IR_IMB_R,IMB_MLP_TAB,Numéro de tableau des maladies professionnelles (MP),string,3,-,,,
1343,IR_IMB_R,IMB_SDR_LOP,Localisation / paragraphe syndrome,string,1,-,,,
1344,IR_IMB_R,INS_DTE,Date d'insertion,date,20,-,,,
1345,IR_IMB_R,MED_MTF_COD,Motif médical ou pathologie (code CIM 10),string,6,-,,,
1346,IR_IMB_R,MED_NCL_IDT,Identification de la nomenclature médicale,string,10,-,,,
1347,IR_IMB_R,UPD_DTE,Date de mise à jour,date,20,-,,,
1348,IR_MAT_R,BEN_DRA_AME,Année et mois de l’accouchement,string,6,-,,,
1349,IR_MAT_R,BEN_GRS_DTE,Date présumée de grossesse,date,,-,,,
1350,IR_MAT_R,BEN_IDT_ANO,Identifiant bénéficiaire anonymisé,string,18,-,,,
1351,IR_MAT_R,BEN_NIR_ANO,NIR pseudonymisé du bénéficiaire,string,17,-,,,
1352,IR_MAT_R,BEN_NIR_PSA,Identifiant anonyme du patient dans le SNIIRAM,string,17,-,,,
1353,IR_MAT_R,BEN_RNG_GEM,Rang de naissance du bénéficiaire,number,2,-,,,
1354,IR_MAT_R,CTO_IDT_ANO,Identifiant Cartographie,string,18,-,,,
1355,IR_MAT_R,IND_RNM_BEN,Top RNIAM,string,1,-,,,
1356,IR_MTT_R,BEN_IDT_ANO,Identifiant bénéficiaire anonymisé,string,18,-,,,
1357,IR_MTT_R,BEN_NIR_ANO,NIR pseudonymisé du bénéficiaire,string,17,-,,,
1358,IR_MTT_R,BEN_NIR_PSA,Identifiant anonyme du patient dans le SNIIRAM,string,17,-,,,
1359,IR_MTT_R,BEN_RNG_GEM,Rang de naissance du bénéficiaire,number,2,-,,,
1360,IR_MTT_R,CTO_IDT_ANO,Identifiant Cartographie,string,18,-,,,
1361,IR_MTT_R,IND_RNM_BEN,Top RNIAM,string,1,-,,,
1362,IR_MTT_R,MTT_DEB_DTE,Date de début du contrat avec le médecin traitant,date,,-,,,
1363,IR_MTT_R,MTT_FIN_DTE,Date de fin du contrat avec le médecin traitant,date,,-,,,
1364,IR_MTT_R,MTT_MTF_COD,Motif de résiliation du contrat avce le médecin traitant,string,3,-,,,
1365,IR_MTT_R,MTT_ORI_COD,Origine de la saisie ou de la mise à jour de la déclaration de médecin traitant,string,1,-,,,
1366,IR_MTT_R,MTT_PFS_NUM,Numéro du médecin traitant,string,8,-,,,
1367,IR_ORC_R,BEN_CMU_ORG,Code de l'organisme complémentaire,string,9,-,,,
1368,IR_ORC_R,BEN_CTA_TYP,Type de contrat complémentaire,number,3,-,,,
1369,IR_ORC_R,BEN_IDT_ANO,Identifiant bénéficiaire anonymisé,string,18,-,,,
1370,IR_ORC_R,BEN_NIR_ANO,NIR pseudonymisé du bénéficiaire,string,17,-,,,
